Prod_id,ds,y
5396,2014-01-01,12
5396,2014-02-01,62
5396,2014-03-01,66
5396,2014-04-01,74
5396,2014-05-01,94
5396,2014-06-01,96
5396,2014-07-01,43
5396,2014-08-01,77
5396,2014-09-01,98
5396,2014-10-01,90
5396,2014-11-01,11
5396,2014-12-01,46
5396,2015-01-01,17
5396,2015-02-01,11
5396,2015-03-01,100
5396,2015-04-01,26
5396,2015-05-01,42
5396,2015-06-01,56
5396,2015-07-01,80
5396,2015-08-01,36
5396,2015-09-01,69
5396,2015-10-01,26
5396,2015-11-01,28
5396,2015-12-01,96
5396,2016-01-01,65
5396,2016-02-01,46
5396,2016-03-01,21
5396,2016-04-01,77
5396,2016-05-01,31
5396,2016-06-01,48
5396,2016-07-01,58
5396,2016-08-01,26
5396,2016-09-01,34
5396,2016-10-01,93
5396,2016-11-01,51
5396,2016-12-01,44
5396,2017-01-01,45
5396,2017-02-01,44
5396,2017-03-01,68
5396,2017-04-01,59
5396,2017-05-01,53
5396,2017-06-01,12
5396,2017-07-01,83
5396,2017-08-01,56
5396,2017-09-01,64
5396,2017-10-01,79
5396,2017-11-01,36
5396,2017-12-01,58
5396,2018-01-01,35
5396,2018-02-01,32
5396,2018-03-01,49
5396,2018-04-01,79
5396,2018-05-01,83
5396,2018-06-01,15
5396,2018-07-01,34
5396,2018-08-01,62
5396,2018-09-01,26
5396,2018-10-01,69
5396,2018-11-01,37
5396,2018-12-01,39
5396,2019-01-01,12
5396,2019-02-01,63
5396,2019-03-01,63
5396,2019-04-01,49
5396,2019-05-01,42
5396,2019-06-01,60
5396,2019-07-01,57
5396,2019-08-01,40
5396,2019-09-01,45
5396,2019-10-01,70
5396,2019-11-01,54
5396,2019-12-01,95
5397,2012-01-01,34
5397,2012-02-01,67
5397,2012-03-01,34
5397,2012-04-01,98
5397,2012-05-01,64
5397,2012-06-01,71
5397,2012-07-01,69
5397,2012-08-01,57
5397,2012-09-01,80
5397,2012-10-01,18
5397,2012-11-01,66
5397,2012-12-01,38
5397,2013-01-01,88
5397,2013-02-01,87
5397,2013-03-01,100
5397,2013-04-01,15
5397,2013-05-01,44
5397,2013-06-01,70
5397,2013-07-01,81
5397,2013-08-01,91
5397,2013-09-01,89
5397,2013-10-01,64
5397,2013-11-01,77
5397,2013-12-01,72
5397,2014-01-01,99
5397,2014-02-01,57
5397,2014-03-01,85
5397,2014-04-01,63
5397,2014-05-01,58
5397,2014-06-01,50
5397,2014-07-01,39
5397,2014-08-01,16
5397,2014-09-01,16
5397,2014-10-01,42
5397,2014-11-01,20
5397,2014-12-01,53
5397,2015-01-01,94
5397,2015-02-01,29
5397,2015-03-01,85
5397,2015-04-01,79
5397,2015-05-01,44
5397,2015-06-01,27
5397,2015-07-01,59
5397,2015-08-01,12
5397,2015-09-01,57
5397,2015-10-01,98
5397,2015-11-01,92
5397,2015-12-01,62
5397,2016-01-01,72
5397,2016-02-01,95
5397,2016-03-01,44
5397,2016-04-01,41
5397,2016-05-01,81
5397,2016-06-01,66
5397,2016-07-01,72
5397,2016-08-01,79
5397,2016-09-01,81
5397,2016-10-01,20
5397,2016-11-01,100
5397,2016-12-01,38
5397,2017-01-01,99
5397,2017-02-01,69
5397,2017-03-01,54
5397,2017-04-01,32
5397,2017-05-01,49
5397,2017-06-01,14
5397,2017-07-01,27
5397,2017-08-01,86
5397,2017-09-01,96
5397,2017-10-01,75
5397,2017-11-01,14
5397,2017-12-01,66
5397,2018-01-01,52
5397,2018-02-01,78
5397,2018-03-01,26
5397,2018-04-01,28
5397,2018-05-01,95
5397,2018-06-01,24
5397,2018-07-01,52
5397,2018-08-01,24
5397,2018-09-01,95
5397,2018-10-01,45
5397,2018-11-01,38
5397,2018-12-01,48
5397,2019-01-01,41
5397,2019-02-01,61
5397,2019-03-01,65
5397,2019-04-01,80
5397,2019-05-01,23
5397,2019-06-01,96
5397,2019-07-01,63
5397,2019-08-01,13
5397,2019-09-01,26
5397,2019-10-01,60
5397,2019-11-01,77
5397,2019-12-01,96
5398,2012-01-01,21
5398,2012-02-01,63
5398,2012-03-01,86
5398,2012-04-01,13
5398,2012-05-01,59
5398,2012-06-01,16
5398,2012-07-01,59
5398,2012-08-01,71
5398,2012-09-01,18
5398,2012-10-01,50
5398,2012-11-01,70
5398,2012-12-01,67
5398,2013-01-01,98
5398,2013-02-01,76
5398,2013-03-01,72
5398,2013-04-01,87
5398,2013-05-01,78
5398,2013-06-01,88
5398,2013-07-01,20
5398,2013-08-01,50
5398,2013-09-01,58
5398,2013-10-01,26
5398,2013-11-01,82
5398,2013-12-01,22
5398,2014-01-01,52
5398,2014-02-01,57
5398,2014-03-01,90
5398,2014-04-01,42
5398,2014-05-01,14
5398,2014-06-01,19
5398,2014-07-01,47
5398,2014-08-01,20
5398,2014-09-01,54
5398,2014-10-01,72
5398,2014-11-01,80
5398,2014-12-01,90
5398,2015-01-01,47
5398,2015-02-01,38
5398,2015-03-01,66
5398,2015-04-01,98
5398,2015-05-01,86
5398,2015-06-01,88
5398,2015-07-01,54
5398,2015-08-01,34
5398,2015-09-01,18
5398,2015-10-01,96
5398,2015-11-01,38
5398,2015-12-01,42
5398,2016-01-01,10
5398,2016-02-01,38
5398,2016-03-01,96
5398,2016-04-01,91
5398,2016-05-01,50
5398,2016-06-01,90
5398,2016-07-01,60
5398,2016-08-01,19
5398,2016-09-01,45
5398,2016-10-01,81
5398,2016-11-01,76
5398,2016-12-01,43
5398,2017-01-01,63
5398,2017-02-01,38
5398,2017-03-01,37
5398,2017-04-01,58
5398,2017-05-01,57
5398,2017-06-01,73
5398,2017-07-01,27
5398,2017-08-01,51
5398,2017-09-01,95
5398,2017-10-01,99
5398,2017-11-01,58
5398,2017-12-01,93
5398,2018-01-01,34
5398,2018-02-01,62
5398,2018-03-01,34
5398,2018-04-01,25
5398,2018-05-01,69
5398,2018-06-01,55
5398,2018-07-01,15
5398,2018-08-01,89
5398,2018-09-01,16
5398,2018-10-01,24
5398,2018-11-01,42
5398,2018-12-01,52
5398,2019-01-01,81
5398,2019-02-01,67
5398,2019-03-01,70
5398,2019-04-01,18
5398,2019-05-01,63
5398,2019-06-01,87
5398,2019-07-01,75
5398,2019-08-01,91
5398,2019-09-01,48
5398,2019-10-01,65
5398,2019-11-01,81
5398,2019-12-01,77
5399,2012-01-01,83
5399,2012-02-01,40
5399,2012-03-01,65
5399,2012-04-01,59
5399,2012-05-01,78
5399,2012-06-01,71
5399,2012-07-01,77
5399,2012-08-01,76
5399,2012-09-01,94
5399,2012-10-01,13
5399,2012-11-01,42
5399,2012-12-01,29
5399,2013-01-01,15
5399,2013-02-01,38
5399,2013-03-01,81
5399,2013-04-01,11
5399,2013-05-01,67
5399,2013-06-01,57
5399,2013-07-01,74
5399,2013-08-01,94
5399,2013-09-01,18
5399,2013-10-01,26
5399,2013-11-01,78
5399,2013-12-01,41
5399,2014-01-01,99
5399,2014-02-01,52
5399,2014-03-01,80
5399,2014-04-01,41
5399,2014-05-01,26
5399,2014-06-01,13
5399,2014-07-01,21
5399,2014-08-01,55
5399,2014-09-01,20
5399,2014-10-01,90
5399,2014-11-01,73
5399,2014-12-01,69
5399,2015-01-01,75
5399,2015-02-01,69
5399,2015-03-01,70
5399,2015-04-01,72
5399,2015-05-01,90
5399,2015-06-01,53
5399,2015-07-01,69
5399,2015-08-01,95
5399,2015-09-01,44
5399,2015-10-01,48
5399,2015-11-01,54
5399,2015-12-01,49
5399,2016-01-01,23
5399,2016-02-01,98
5399,2016-03-01,82
5399,2016-04-01,54
5399,2016-05-01,25
5399,2016-06-01,43
5399,2016-07-01,16
5399,2016-08-01,23
5399,2016-09-01,48
5399,2016-10-01,13
5399,2016-11-01,70
5399,2016-12-01,98
5399,2017-01-01,63
5399,2017-02-01,93
5399,2017-03-01,43
5399,2017-04-01,34
5399,2017-05-01,91
5399,2017-06-01,69
5399,2017-07-01,19
5399,2017-08-01,37
5399,2017-09-01,82
5399,2017-10-01,80
5399,2017-11-01,41
5399,2017-12-01,70
5399,2018-01-01,39
5399,2018-02-01,11
5399,2018-03-01,75
5399,2018-04-01,22
5399,2018-05-01,73
5399,2018-06-01,96
5399,2018-07-01,31
5399,2018-08-01,71
5399,2018-09-01,28
5399,2018-10-01,88
5399,2018-11-01,70
5399,2018-12-01,82
5399,2019-01-01,82
5399,2019-02-01,37
5399,2019-03-01,16
5399,2019-04-01,86
5399,2019-05-01,69
5399,2019-06-01,82
5399,2019-07-01,19
5399,2019-08-01,18
5399,2019-09-01,91
5399,2019-10-01,17
5399,2019-11-01,14
5399,2019-12-01,10
5400,2012-01-01,58
5400,2012-02-01,12
5400,2012-03-01,34
5400,2012-04-01,65
5400,2012-05-01,81
5400,2012-06-01,38
5400,2012-07-01,77
5400,2012-08-01,45
5400,2012-09-01,17
5400,2012-10-01,26
5400,2012-11-01,35
5400,2012-12-01,44
5400,2013-01-01,86
5400,2013-02-01,53
5400,2013-03-01,71
5400,2013-04-01,100
5400,2013-05-01,62
5400,2013-06-01,47
5400,2013-07-01,49
5400,2013-08-01,30
5400,2013-09-01,55
5400,2013-10-01,62
5400,2013-11-01,49
5400,2013-12-01,15
5400,2014-01-01,90
5400,2014-02-01,97
5400,2014-03-01,19
5400,2014-04-01,32
5400,2014-05-01,64
5400,2014-06-01,100
5400,2014-07-01,91
5400,2014-08-01,12
5400,2014-09-01,61
5400,2014-10-01,39
5400,2014-11-01,32
5400,2014-12-01,53
5400,2015-01-01,76
5400,2015-02-01,28
5400,2015-03-01,84
5400,2015-04-01,17
5400,2015-05-01,19
5400,2015-06-01,19
5400,2015-07-01,87
5400,2015-08-01,42
5400,2015-09-01,90
5400,2015-10-01,98
5400,2015-11-01,90
5400,2015-12-01,75
5400,2016-01-01,97
5400,2016-02-01,21
5400,2016-03-01,13
5400,2016-04-01,37
5400,2016-05-01,72
5400,2016-06-01,34
5400,2016-07-01,28
5400,2016-08-01,40
5400,2016-09-01,74
5400,2016-10-01,26
5400,2016-11-01,20
5400,2016-12-01,14
5400,2017-01-01,25
5400,2017-02-01,86
5400,2017-03-01,96
5400,2017-04-01,25
5400,2017-05-01,67
5400,2017-06-01,89
5400,2017-07-01,99
5400,2017-08-01,71
5400,2017-09-01,84
5400,2017-10-01,50
5400,2017-11-01,68
5400,2017-12-01,11
5400,2018-01-01,37
5400,2018-02-01,44
5400,2018-03-01,20
5400,2018-04-01,32
5400,2018-05-01,43
5400,2018-06-01,31
5400,2018-07-01,21
5400,2018-08-01,92
5400,2018-09-01,79
5400,2018-10-01,44
5400,2018-11-01,43
5400,2018-12-01,22
5400,2019-01-01,94
5400,2019-02-01,79
5400,2019-03-01,44
5400,2019-04-01,85
5400,2019-05-01,55
5400,2019-06-01,66
5400,2019-07-01,34
5400,2019-08-01,88
5400,2019-09-01,26
5400,2019-10-01,19
5400,2019-11-01,86
5400,2019-12-01,40
5401,2012-01-01,30
5401,2012-02-01,67
5401,2012-03-01,47
5401,2012-04-01,81
5401,2012-05-01,40
5401,2012-06-01,57
5401,2012-07-01,97
5401,2012-08-01,43
5401,2012-09-01,95
5401,2012-10-01,11
5401,2012-11-01,75
5401,2012-12-01,90
5401,2013-01-01,50
5401,2013-02-01,51
5401,2013-03-01,36
5401,2013-04-01,30
5401,2013-05-01,47
5401,2013-06-01,81
5401,2013-07-01,78
5401,2013-08-01,45
5401,2013-09-01,47
5401,2013-10-01,92
5401,2013-11-01,50
5401,2013-12-01,100
5401,2014-01-01,96
5401,2014-02-01,38
5401,2014-03-01,49
5401,2014-04-01,83
5401,2014-05-01,70
5401,2014-06-01,28
5401,2014-07-01,23
5401,2014-08-01,28
5401,2014-09-01,63
5401,2014-10-01,56
5401,2014-11-01,24
5401,2014-12-01,16
5401,2015-01-01,27
5401,2015-02-01,49
5401,2015-03-01,30
5401,2015-04-01,29
5401,2015-05-01,52
5401,2015-06-01,33
5401,2015-07-01,93
5401,2015-08-01,41
5401,2015-09-01,10
5401,2015-10-01,40
5401,2015-11-01,10
5401,2015-12-01,58
5401,2016-01-01,83
5401,2016-02-01,43
5401,2016-03-01,24
5401,2016-04-01,44
5401,2016-05-01,76
5401,2016-06-01,77
5401,2016-07-01,73
5401,2016-08-01,55
5401,2016-09-01,85
5401,2016-10-01,86
5401,2016-11-01,33
5401,2016-12-01,32
5401,2017-01-01,37
5401,2017-02-01,87
5401,2017-03-01,31
5401,2017-04-01,40
5401,2017-05-01,98
5401,2017-06-01,35
5401,2017-07-01,10
5401,2017-08-01,11
5401,2017-09-01,54
5401,2017-10-01,75
5401,2017-11-01,33
5401,2017-12-01,74
5401,2018-01-01,25
5401,2018-02-01,75
5401,2018-03-01,70
5401,2018-04-01,58
5401,2018-05-01,71
5401,2018-06-01,67
5401,2018-07-01,43
5401,2018-08-01,61
5401,2018-09-01,56
5401,2018-10-01,59
5401,2018-11-01,80
5401,2018-12-01,70
5401,2019-01-01,84
5401,2019-02-01,30
5401,2019-03-01,33
5401,2019-04-01,35
5401,2019-05-01,16
5401,2019-06-01,47
5401,2019-07-01,39
5401,2019-08-01,55
5401,2019-09-01,76
5401,2019-10-01,59
5401,2019-11-01,94
5401,2019-12-01,19
5402,2012-01-01,40
5402,2012-02-01,82
5402,2012-03-01,83
5402,2012-04-01,10
5402,2012-05-01,99
5402,2012-06-01,92
5402,2012-07-01,35
5402,2012-08-01,25
5402,2012-09-01,20
5402,2012-10-01,83
5402,2012-11-01,43
5402,2012-12-01,94
5402,2013-01-01,55
5402,2013-02-01,68
5402,2013-03-01,61
5402,2013-04-01,73
5402,2013-05-01,90
5402,2013-06-01,99
5402,2013-07-01,97
5402,2013-08-01,89
5402,2013-09-01,89
5402,2013-10-01,41
5402,2013-11-01,69
5402,2013-12-01,81
5402,2014-01-01,46
5402,2014-02-01,54
5402,2014-03-01,13
5402,2014-04-01,68
5402,2014-05-01,33
5402,2014-06-01,52
5402,2014-07-01,40
5402,2014-08-01,53
5402,2014-09-01,62
5402,2014-10-01,21
5402,2014-11-01,72
5402,2014-12-01,44
5402,2015-01-01,75
5402,2015-02-01,36
5402,2015-03-01,62
5402,2015-04-01,85
5402,2015-05-01,72
5402,2015-06-01,81
5402,2015-07-01,66
5402,2015-08-01,55
5402,2015-09-01,23
5402,2015-10-01,63
5402,2015-11-01,38
5402,2015-12-01,53
5402,2016-01-01,61
5402,2016-02-01,87
5402,2016-03-01,65
5402,2016-04-01,74
5402,2016-05-01,20
5402,2016-06-01,89
5402,2016-07-01,10
5402,2016-08-01,88
5402,2016-09-01,93
5402,2016-10-01,61
5402,2016-11-01,73
5402,2016-12-01,100
5402,2017-01-01,56
5402,2017-02-01,66
5402,2017-03-01,10
5402,2017-04-01,68
5402,2017-05-01,32
5402,2017-06-01,45
5402,2017-07-01,66
5402,2017-08-01,98
5402,2017-09-01,11
5402,2017-10-01,18
5402,2017-11-01,34
5402,2017-12-01,69
5402,2018-01-01,53
5402,2018-02-01,97
5402,2018-03-01,26
5402,2018-04-01,96
5402,2018-05-01,17
5402,2018-06-01,37
5402,2018-07-01,66
5402,2018-08-01,28
5402,2018-09-01,53
5402,2018-10-01,79
5402,2018-11-01,33
5402,2018-12-01,71
5402,2019-01-01,64
5402,2019-02-01,10
5402,2019-03-01,32
5402,2019-04-01,15
5402,2019-05-01,80
5402,2019-06-01,40
5402,2019-07-01,65
5402,2019-08-01,67
5402,2019-09-01,28
5402,2019-10-01,15
5402,2019-11-01,12
5402,2019-12-01,21
5403,2012-01-01,43
5403,2012-02-01,72
5403,2012-03-01,18
5403,2012-04-01,92
5403,2012-05-01,15
5403,2012-06-01,88
5403,2012-07-01,26
5403,2012-08-01,87
5403,2012-09-01,48
5403,2012-10-01,65
5403,2012-11-01,36
5403,2012-12-01,88
5403,2013-01-01,28
5403,2013-02-01,37
5403,2013-03-01,25
5403,2013-04-01,23
5403,2013-05-01,96
5403,2013-06-01,98
5403,2013-07-01,27
5403,2013-08-01,39
5403,2013-09-01,89
5403,2013-10-01,83
5403,2013-11-01,77
5403,2013-12-01,73
5403,2014-01-01,62
5403,2014-02-01,70
5403,2014-03-01,95
5403,2014-04-01,66
5403,2014-05-01,89
5403,2014-06-01,46
5403,2014-07-01,82
5403,2014-08-01,54
5403,2014-09-01,87
5403,2014-10-01,93
5403,2014-11-01,26
5403,2014-12-01,84
5403,2015-01-01,54
5403,2015-02-01,22
5403,2015-03-01,59
5403,2015-04-01,25
5403,2015-05-01,84
5403,2015-06-01,86
5403,2015-07-01,12
5403,2015-08-01,14
5403,2015-09-01,23
5403,2015-10-01,92
5403,2015-11-01,41
5403,2015-12-01,91
5403,2016-01-01,59
5403,2016-02-01,72
5403,2016-03-01,81
5403,2016-04-01,90
5403,2016-05-01,20
5403,2016-06-01,79
5403,2016-07-01,98
5403,2016-08-01,76
5403,2016-09-01,31
5403,2016-10-01,10
5403,2016-11-01,11
5403,2016-12-01,62
5403,2017-01-01,87
5403,2017-02-01,66
5403,2017-03-01,45
5403,2017-04-01,53
5403,2017-05-01,59
5403,2017-06-01,36
5403,2017-07-01,33
5403,2017-08-01,96
5403,2017-09-01,72
5403,2017-10-01,62
5403,2017-11-01,76
5403,2017-12-01,34
5403,2018-01-01,24
5403,2018-02-01,95
5403,2018-03-01,11
5403,2018-04-01,42
5403,2018-05-01,55
5403,2018-06-01,81
5403,2018-07-01,66
5403,2018-08-01,55
5403,2018-09-01,86
5403,2018-10-01,54
5403,2018-11-01,31
5403,2018-12-01,91
5403,2019-01-01,38
5403,2019-02-01,96
5403,2019-03-01,74
5403,2019-04-01,39
5403,2019-05-01,33
5403,2019-06-01,94
5403,2019-07-01,15
5403,2019-08-01,98
5403,2019-09-01,63
5403,2019-10-01,78
5403,2019-11-01,48
5403,2019-12-01,54
5404,2012-01-01,48
5404,2012-02-01,74
5404,2012-03-01,61
5404,2012-04-01,84
5404,2012-05-01,32
5404,2012-06-01,68
5404,2012-07-01,59
5404,2012-08-01,38
5404,2012-09-01,24
5404,2012-10-01,85
5404,2012-11-01,59
5404,2012-12-01,84
5404,2013-01-01,45
5404,2013-02-01,14
5404,2013-03-01,21
5404,2013-04-01,94
5404,2013-05-01,59
5404,2013-06-01,93
5404,2013-07-01,56
5404,2013-08-01,98
5404,2013-09-01,36
5404,2013-10-01,100
5404,2013-11-01,51
5404,2013-12-01,10
5404,2014-01-01,96
5404,2014-02-01,12
5404,2014-03-01,14
5404,2014-04-01,51
5404,2014-05-01,25
5404,2014-06-01,62
5404,2014-07-01,14
5404,2014-08-01,31
5404,2014-09-01,55
5404,2014-10-01,54
5404,2014-11-01,20
5404,2014-12-01,10
5404,2015-01-01,45
5404,2015-02-01,62
5404,2015-03-01,68
5404,2015-04-01,30
5404,2015-05-01,82
5404,2015-06-01,50
5404,2015-07-01,25
5404,2015-08-01,38
5404,2015-09-01,98
5404,2015-10-01,67
5404,2015-11-01,78
5404,2015-12-01,62
5404,2016-01-01,30
5404,2016-02-01,44
5404,2016-03-01,71
5404,2016-04-01,83
5404,2016-05-01,15
5404,2016-06-01,96
5404,2016-07-01,46
5404,2016-08-01,32
5404,2016-09-01,91
5404,2016-10-01,99
5404,2016-11-01,88
5404,2016-12-01,85
5404,2017-01-01,24
5404,2017-02-01,71
5404,2017-03-01,93
5404,2017-04-01,64
5404,2017-05-01,65
5404,2017-06-01,66
5404,2017-07-01,47
5404,2017-08-01,38
5404,2017-09-01,76
5404,2017-10-01,88
5404,2017-11-01,75
5404,2017-12-01,16
5404,2018-01-01,65
5404,2018-02-01,25
5404,2018-03-01,33
5404,2018-04-01,70
5404,2018-05-01,34
5404,2018-06-01,80
5404,2018-07-01,31
5404,2018-08-01,43
5404,2018-09-01,69
5404,2018-10-01,73
5404,2018-11-01,16
5404,2018-12-01,29
5404,2019-01-01,63
5404,2019-02-01,50
5404,2019-03-01,49
5404,2019-04-01,54
5404,2019-05-01,21
5404,2019-06-01,16
5404,2019-07-01,46
5404,2019-08-01,48
5404,2019-09-01,10
5404,2019-10-01,53
5404,2019-11-01,87
5404,2019-12-01,41
5405,2012-01-01,95
5405,2012-02-01,97
5405,2012-03-01,48
5405,2012-04-01,58
5405,2012-05-01,20
5405,2012-06-01,80
5405,2012-07-01,90
5405,2012-08-01,99
5405,2012-09-01,62
5405,2012-10-01,38
5405,2012-11-01,14
5405,2012-12-01,55
5405,2013-01-01,17
5405,2013-02-01,60
5405,2013-03-01,36
5405,2013-04-01,39
5405,2013-05-01,72
5405,2013-06-01,75
5405,2013-07-01,75
5405,2013-08-01,87
5405,2013-09-01,92
5405,2013-10-01,15
5405,2013-11-01,84
5405,2013-12-01,87
5405,2014-01-01,75
5405,2014-02-01,14
5405,2014-03-01,47
5405,2014-04-01,58
5405,2014-05-01,13
5405,2014-06-01,54
5405,2014-07-01,56
5405,2014-08-01,29
5405,2014-09-01,62
5405,2014-10-01,38
5405,2014-11-01,53
5405,2014-12-01,90
5405,2015-01-01,39
5405,2015-02-01,65
5405,2015-03-01,50
5405,2015-04-01,87
5405,2015-05-01,51
5405,2015-06-01,79
5405,2015-07-01,78
5405,2015-08-01,42
5405,2015-09-01,88
5405,2015-10-01,22
5405,2015-11-01,36
5405,2015-12-01,73
5405,2016-01-01,91
5405,2016-02-01,43
5405,2016-03-01,50
5405,2016-04-01,98
5405,2016-05-01,27
5405,2016-06-01,63
5405,2016-07-01,34
5405,2016-08-01,93
5405,2016-09-01,61
5405,2016-10-01,17
5405,2016-11-01,38
5405,2016-12-01,14
5405,2017-01-01,11
5405,2017-02-01,62
5405,2017-03-01,15
5405,2017-04-01,22
5405,2017-05-01,53
5405,2017-06-01,54
5405,2017-07-01,59
5405,2017-08-01,43
5405,2017-09-01,35
5405,2017-10-01,83
5405,2017-11-01,75
5405,2017-12-01,44
5405,2018-01-01,51
5405,2018-02-01,41
5405,2018-03-01,13
5405,2018-04-01,32
5405,2018-05-01,100
5405,2018-06-01,84
5405,2018-07-01,22
5405,2018-08-01,28
5405,2018-09-01,14
5405,2018-10-01,51
5405,2018-11-01,17
5405,2018-12-01,81
5405,2019-01-01,98
5405,2019-02-01,70
5405,2019-03-01,64
5405,2019-04-01,40
5405,2019-05-01,91
5405,2019-06-01,29
5405,2019-07-01,88
5405,2019-08-01,96
5405,2019-09-01,63
5405,2019-10-01,66
5405,2019-11-01,57
5405,2019-12-01,44
5406,2012-01-01,54
5406,2012-02-01,53
5406,2012-03-01,73
5406,2012-04-01,47
5406,2012-05-01,52
5406,2012-06-01,26
5406,2012-07-01,81
5406,2012-08-01,53
5406,2012-09-01,28
5406,2012-10-01,12
5406,2012-11-01,98
5406,2012-12-01,81
5406,2013-01-01,35
5406,2013-02-01,86
5406,2013-03-01,85
5406,2013-04-01,94
5406,2013-05-01,25
5406,2013-06-01,86
5406,2013-07-01,36
5406,2013-08-01,13
5406,2013-09-01,84
5406,2013-10-01,79
5406,2013-11-01,41
5406,2013-12-01,36
5406,2014-01-01,20
5406,2014-02-01,39
5406,2014-03-01,29
5406,2014-04-01,26
5406,2014-05-01,96
5406,2014-06-01,71
5406,2014-07-01,46
5406,2014-08-01,13
5406,2014-09-01,50
5406,2014-10-01,43
5406,2014-11-01,65
5406,2014-12-01,16
5406,2015-01-01,73
5406,2015-02-01,68
5406,2015-03-01,53
5406,2015-04-01,59
5406,2015-05-01,42
5406,2015-06-01,87
5406,2015-07-01,45
5406,2015-08-01,41
5406,2015-09-01,28
5406,2015-10-01,52
5406,2015-11-01,54
5406,2015-12-01,39
5406,2016-01-01,74
5406,2016-02-01,44
5406,2016-03-01,62
5406,2016-04-01,38
5406,2016-05-01,11
5406,2016-06-01,57
5406,2016-07-01,44
5406,2016-08-01,71
5406,2016-09-01,27
5406,2016-10-01,34
5406,2016-11-01,17
5406,2016-12-01,15
5406,2017-01-01,60
5406,2017-02-01,92
5406,2017-03-01,37
5406,2017-04-01,25
5406,2017-05-01,60
5406,2017-06-01,87
5406,2017-07-01,15
5406,2017-08-01,39
5406,2017-09-01,50
5406,2017-10-01,76
5406,2017-11-01,60
5406,2017-12-01,28
5406,2018-01-01,14
5406,2018-02-01,14
5406,2018-03-01,12
5406,2018-04-01,81
5406,2018-05-01,11
5406,2018-06-01,10
5406,2018-07-01,28
5406,2018-08-01,14
5406,2018-09-01,40
5406,2018-10-01,41
5406,2018-11-01,37
5406,2018-12-01,93
5406,2019-01-01,29
5406,2019-02-01,40
5406,2019-03-01,96
5406,2019-04-01,52
5406,2019-05-01,39
5406,2019-06-01,91
5406,2019-07-01,16
5406,2019-08-01,64
5406,2019-09-01,46
5406,2019-10-01,37
5406,2019-11-01,100
5406,2019-12-01,64
5407,2012-01-01,70
5407,2012-02-01,84
5407,2012-03-01,17
5407,2012-04-01,62
5407,2012-05-01,66
5407,2012-06-01,27
5407,2012-07-01,46
5407,2012-08-01,86
5407,2012-09-01,68
5407,2012-10-01,90
5407,2012-11-01,72
5407,2012-12-01,38
