Prod_id,ds,y
7568,2014-09-01,72
7568,2014-10-01,30
7568,2014-11-01,47
7568,2014-12-01,54
7568,2015-01-01,41
7568,2015-02-01,49
7568,2015-03-01,85
7568,2015-04-01,56
7568,2015-05-01,15
7568,2015-06-01,94
7568,2015-07-01,80
7568,2015-08-01,47
7568,2015-09-01,93
7568,2015-10-01,69
7568,2015-11-01,36
7568,2015-12-01,83
7568,2016-01-01,95
7568,2016-02-01,80
7568,2016-03-01,31
7568,2016-04-01,72
7568,2016-05-01,41
7568,2016-06-01,28
7568,2016-07-01,71
7568,2016-08-01,37
7568,2016-09-01,61
7568,2016-10-01,33
7568,2016-11-01,66
7568,2016-12-01,20
7568,2017-01-01,54
7568,2017-02-01,86
7568,2017-03-01,94
7568,2017-04-01,37
7568,2017-05-01,69
7568,2017-06-01,42
7568,2017-07-01,22
7568,2017-08-01,53
7568,2017-09-01,94
7568,2017-10-01,68
7568,2017-11-01,96
7568,2017-12-01,87
7568,2018-01-01,66
7568,2018-02-01,39
7568,2018-03-01,20
7568,2018-04-01,93
7568,2018-05-01,20
7568,2018-06-01,78
7568,2018-07-01,56
7568,2018-08-01,34
7568,2018-09-01,78
7568,2018-10-01,73
7568,2018-11-01,68
7568,2018-12-01,17
7568,2019-01-01,72
7568,2019-02-01,42
7568,2019-03-01,44
7568,2019-04-01,40
7568,2019-05-01,45
7568,2019-06-01,35
7568,2019-07-01,90
7568,2019-08-01,22
7568,2019-09-01,67
7568,2019-10-01,97
7568,2019-11-01,30
7568,2019-12-01,19
7569,2012-01-01,43
7569,2012-02-01,94
7569,2012-03-01,57
7569,2012-04-01,27
7569,2012-05-01,90
7569,2012-06-01,24
7569,2012-07-01,19
7569,2012-08-01,38
7569,2012-09-01,21
7569,2012-10-01,37
7569,2012-11-01,50
7569,2012-12-01,28
7569,2013-01-01,91
7569,2013-02-01,90
7569,2013-03-01,63
7569,2013-04-01,52
7569,2013-05-01,74
7569,2013-06-01,100
7569,2013-07-01,58
7569,2013-08-01,94
7569,2013-09-01,35
7569,2013-10-01,29
7569,2013-11-01,70
7569,2013-12-01,36
7569,2014-01-01,28
7569,2014-02-01,57
7569,2014-03-01,32
7569,2014-04-01,41
7569,2014-05-01,74
7569,2014-06-01,98
7569,2014-07-01,35
7569,2014-08-01,42
7569,2014-09-01,74
7569,2014-10-01,68
7569,2014-11-01,41
7569,2014-12-01,93
7569,2015-01-01,95
7569,2015-02-01,91
7569,2015-03-01,54
7569,2015-04-01,41
7569,2015-05-01,66
7569,2015-06-01,97
7569,2015-07-01,49
7569,2015-08-01,27
7569,2015-09-01,52
7569,2015-10-01,64
7569,2015-11-01,29
7569,2015-12-01,89
7569,2016-01-01,69
7569,2016-02-01,16
7569,2016-03-01,20
7569,2016-04-01,93
7569,2016-05-01,31
7569,2016-06-01,62
7569,2016-07-01,41
7569,2016-08-01,96
7569,2016-09-01,58
7569,2016-10-01,71
7569,2016-11-01,97
7569,2016-12-01,22
7569,2017-01-01,41
7569,2017-02-01,34
7569,2017-03-01,54
7569,2017-04-01,91
7569,2017-05-01,51
7569,2017-06-01,91
7569,2017-07-01,38
7569,2017-08-01,80
7569,2017-09-01,14
7569,2017-10-01,17
7569,2017-11-01,29
7569,2017-12-01,25
7569,2018-01-01,65
7569,2018-02-01,22
7569,2018-03-01,87
7569,2018-04-01,41
7569,2018-05-01,66
7569,2018-06-01,81
7569,2018-07-01,10
7569,2018-08-01,41
7569,2018-09-01,34
7569,2018-10-01,23
7569,2018-11-01,62
7569,2018-12-01,15
7569,2019-01-01,44
7569,2019-02-01,29
7569,2019-03-01,25
7569,2019-04-01,80
7569,2019-05-01,93
7569,2019-06-01,39
7569,2019-07-01,66
7569,2019-08-01,61
7569,2019-09-01,22
7569,2019-10-01,57
7569,2019-11-01,28
7569,2019-12-01,45
7570,2012-01-01,49
7570,2012-02-01,64
7570,2012-03-01,26
7570,2012-04-01,84
7570,2012-05-01,99
7570,2012-06-01,44
7570,2012-07-01,13
7570,2012-08-01,18
7570,2012-09-01,58
7570,2012-10-01,51
7570,2012-11-01,32
7570,2012-12-01,19
7570,2013-01-01,63
7570,2013-02-01,28
7570,2013-03-01,70
7570,2013-04-01,77
7570,2013-05-01,48
7570,2013-06-01,94
7570,2013-07-01,81
7570,2013-08-01,98
7570,2013-09-01,59
7570,2013-10-01,60
7570,2013-11-01,85
7570,2013-12-01,10
7570,2014-01-01,67
7570,2014-02-01,45
7570,2014-03-01,95
7570,2014-04-01,37
7570,2014-05-01,96
7570,2014-06-01,95
7570,2014-07-01,65
7570,2014-08-01,76
7570,2014-09-01,24
7570,2014-10-01,22
7570,2014-11-01,92
7570,2014-12-01,59
7570,2015-01-01,25
7570,2015-02-01,98
7570,2015-03-01,73
7570,2015-04-01,48
7570,2015-05-01,23
7570,2015-06-01,85
7570,2015-07-01,94
7570,2015-08-01,21
7570,2015-09-01,25
7570,2015-10-01,46
7570,2015-11-01,43
7570,2015-12-01,84
7570,2016-01-01,88
7570,2016-02-01,53
7570,2016-03-01,10
7570,2016-04-01,59
7570,2016-05-01,73
7570,2016-06-01,99
7570,2016-07-01,17
7570,2016-08-01,94
7570,2016-09-01,20
7570,2016-10-01,14
7570,2016-11-01,62
7570,2016-12-01,45
7570,2017-01-01,27
7570,2017-02-01,63
7570,2017-03-01,37
7570,2017-04-01,34
7570,2017-05-01,95
7570,2017-06-01,91
7570,2017-07-01,64
7570,2017-08-01,80
7570,2017-09-01,61
7570,2017-10-01,31
7570,2017-11-01,57
7570,2017-12-01,91
7570,2018-01-01,100
7570,2018-02-01,81
7570,2018-03-01,76
7570,2018-04-01,49
7570,2018-05-01,65
7570,2018-06-01,27
7570,2018-07-01,91
7570,2018-08-01,73
7570,2018-09-01,98
7570,2018-10-01,59
7570,2018-11-01,46
7570,2018-12-01,64
7570,2019-01-01,78
7570,2019-02-01,70
7570,2019-03-01,78
7570,2019-04-01,89
7570,2019-05-01,54
7570,2019-06-01,31
7570,2019-07-01,83
7570,2019-08-01,24
7570,2019-09-01,28
7570,2019-10-01,79
7570,2019-11-01,15
7570,2019-12-01,38
7571,2012-01-01,33
7571,2012-02-01,83
7571,2012-03-01,19
7571,2012-04-01,78
7571,2012-05-01,89
7571,2012-06-01,48
7571,2012-07-01,92
7571,2012-08-01,11
7571,2012-09-01,28
7571,2012-10-01,62
7571,2012-11-01,24
7571,2012-12-01,99
7571,2013-01-01,66
7571,2013-02-01,74
7571,2013-03-01,100
7571,2013-04-01,83
7571,2013-05-01,49
7571,2013-06-01,81
7571,2013-07-01,10
7571,2013-08-01,48
7571,2013-09-01,77
7571,2013-10-01,28
7571,2013-11-01,32
7571,2013-12-01,90
7571,2014-01-01,46
7571,2014-02-01,41
7571,2014-03-01,55
7571,2014-04-01,80
7571,2014-05-01,64
7571,2014-06-01,17
7571,2014-07-01,100
7571,2014-08-01,35
7571,2014-09-01,48
7571,2014-10-01,45
7571,2014-11-01,56
7571,2014-12-01,40
7571,2015-01-01,56
7571,2015-02-01,48
7571,2015-03-01,58
7571,2015-04-01,72
7571,2015-05-01,57
7571,2015-06-01,16
7571,2015-07-01,32
7571,2015-08-01,45
7571,2015-09-01,50
7571,2015-10-01,36
7571,2015-11-01,35
7571,2015-12-01,36
7571,2016-01-01,85
7571,2016-02-01,95
7571,2016-03-01,41
7571,2016-04-01,33
7571,2016-05-01,75
7571,2016-06-01,18
7571,2016-07-01,81
7571,2016-08-01,70
7571,2016-09-01,50
7571,2016-10-01,44
7571,2016-11-01,64
7571,2016-12-01,83
7571,2017-01-01,62
7571,2017-02-01,66
7571,2017-03-01,19
7571,2017-04-01,19
7571,2017-05-01,51
7571,2017-06-01,43
7571,2017-07-01,40
7571,2017-08-01,98
7571,2017-09-01,52
7571,2017-10-01,80
7571,2017-11-01,28
7571,2017-12-01,21
7571,2018-01-01,73
7571,2018-02-01,13
7571,2018-03-01,59
7571,2018-04-01,71
7571,2018-05-01,78
7571,2018-06-01,41
7571,2018-07-01,50
7571,2018-08-01,16
7571,2018-09-01,28
7571,2018-10-01,66
7571,2018-11-01,27
7571,2018-12-01,13
7571,2019-01-01,35
7571,2019-02-01,45
7571,2019-03-01,34
7571,2019-04-01,56
7571,2019-05-01,92
7571,2019-06-01,92
7571,2019-07-01,67
7571,2019-08-01,100
7571,2019-09-01,84
7571,2019-10-01,45
7571,2019-11-01,98
7571,2019-12-01,81
7572,2012-01-01,16
7572,2012-02-01,81
7572,2012-03-01,43
7572,2012-04-01,82
7572,2012-05-01,41
7572,2012-06-01,24
7572,2012-07-01,96
7572,2012-08-01,98
7572,2012-09-01,74
7572,2012-10-01,22
7572,2012-11-01,48
7572,2012-12-01,36
7572,2013-01-01,67
7572,2013-02-01,10
7572,2013-03-01,80
7572,2013-04-01,92
7572,2013-05-01,95
7572,2013-06-01,27
7572,2013-07-01,54
7572,2013-08-01,82
7572,2013-09-01,16
7572,2013-10-01,64
7572,2013-11-01,80
7572,2013-12-01,50
7572,2014-01-01,98
7572,2014-02-01,62
7572,2014-03-01,25
7572,2014-04-01,96
7572,2014-05-01,17
7572,2014-06-01,17
7572,2014-07-01,10
7572,2014-08-01,16
7572,2014-09-01,47
7572,2014-10-01,59
7572,2014-11-01,73
7572,2014-12-01,81
7572,2015-01-01,70
7572,2015-02-01,20
7572,2015-03-01,16
7572,2015-04-01,45
7572,2015-05-01,61
7572,2015-06-01,19
7572,2015-07-01,15
7572,2015-08-01,81
7572,2015-09-01,46
7572,2015-10-01,61
7572,2015-11-01,21
7572,2015-12-01,30
7572,2016-01-01,56
7572,2016-02-01,70
7572,2016-03-01,45
7572,2016-04-01,82
7572,2016-05-01,67
7572,2016-06-01,13
7572,2016-07-01,79
7572,2016-08-01,54
7572,2016-09-01,65
7572,2016-10-01,12
7572,2016-11-01,23
7572,2016-12-01,43
7572,2017-01-01,44
7572,2017-02-01,55
7572,2017-03-01,58
7572,2017-04-01,34
7572,2017-05-01,69
7572,2017-06-01,72
7572,2017-07-01,85
7572,2017-08-01,77
7572,2017-09-01,22
7572,2017-10-01,59
7572,2017-11-01,57
7572,2017-12-01,75
7572,2018-01-01,70
7572,2018-02-01,80
7572,2018-03-01,59
7572,2018-04-01,41
7572,2018-05-01,84
7572,2018-06-01,71
7572,2018-07-01,62
7572,2018-08-01,82
7572,2018-09-01,82
7572,2018-10-01,73
7572,2018-11-01,52
7572,2018-12-01,82
7572,2019-01-01,92
7572,2019-02-01,86
7572,2019-03-01,31
7572,2019-04-01,77
7572,2019-05-01,77
7572,2019-06-01,38
7572,2019-07-01,22
7572,2019-08-01,51
7572,2019-09-01,13
7572,2019-10-01,97
7572,2019-11-01,18
7572,2019-12-01,31
7573,2012-01-01,13
7573,2012-02-01,21
7573,2012-03-01,88
7573,2012-04-01,58
7573,2012-05-01,55
7573,2012-06-01,92
7573,2012-07-01,29
7573,2012-08-01,46
7573,2012-09-01,11
7573,2012-10-01,33
7573,2012-11-01,64
7573,2012-12-01,10
7573,2013-01-01,67
7573,2013-02-01,39
7573,2013-03-01,91
7573,2013-04-01,40
7573,2013-05-01,67
7573,2013-06-01,26
7573,2013-07-01,54
7573,2013-08-01,76
7573,2013-09-01,50
7573,2013-10-01,65
7573,2013-11-01,94
7573,2013-12-01,68
7573,2014-01-01,92
7573,2014-02-01,74
7573,2014-03-01,79
7573,2014-04-01,54
7573,2014-05-01,69
7573,2014-06-01,17
7573,2014-07-01,28
7573,2014-08-01,43
7573,2014-09-01,100
7573,2014-10-01,25
7573,2014-11-01,77
7573,2014-12-01,19
7573,2015-01-01,70
7573,2015-02-01,45
7573,2015-03-01,38
7573,2015-04-01,61
7573,2015-05-01,48
7573,2015-06-01,94
7573,2015-07-01,61
7573,2015-08-01,19
7573,2015-09-01,49
7573,2015-10-01,89
7573,2015-11-01,60
7573,2015-12-01,64
7573,2016-01-01,83
7573,2016-02-01,18
7573,2016-03-01,33
7573,2016-04-01,47
7573,2016-05-01,55
7573,2016-06-01,14
7573,2016-07-01,63
7573,2016-08-01,72
7573,2016-09-01,73
7573,2016-10-01,58
7573,2016-11-01,89
7573,2016-12-01,89
7573,2017-01-01,48
7573,2017-02-01,11
7573,2017-03-01,88
7573,2017-04-01,55
7573,2017-05-01,43
7573,2017-06-01,97
7573,2017-07-01,89
7573,2017-08-01,52
7573,2017-09-01,15
7573,2017-10-01,74
7573,2017-11-01,39
7573,2017-12-01,18
7573,2018-01-01,28
7573,2018-02-01,29
7573,2018-03-01,15
7573,2018-04-01,26
7573,2018-05-01,84
7573,2018-06-01,51
7573,2018-07-01,64
7573,2018-08-01,72
7573,2018-09-01,57
7573,2018-10-01,46
7573,2018-11-01,61
7573,2018-12-01,22
7573,2019-01-01,58
7573,2019-02-01,32
7573,2019-03-01,23
7573,2019-04-01,59
7573,2019-05-01,67
7573,2019-06-01,15
7573,2019-07-01,57
7573,2019-08-01,62
7573,2019-09-01,63
7573,2019-10-01,44
7573,2019-11-01,86
7573,2019-12-01,89
7574,2012-01-01,68
7574,2012-02-01,33
7574,2012-03-01,50
7574,2012-04-01,71
7574,2012-05-01,48
7574,2012-06-01,58
7574,2012-07-01,55
7574,2012-08-01,46
7574,2012-09-01,20
7574,2012-10-01,69
7574,2012-11-01,49
7574,2012-12-01,70
7574,2013-01-01,11
7574,2013-02-01,83
7574,2013-03-01,53
7574,2013-04-01,78
7574,2013-05-01,48
7574,2013-06-01,67
7574,2013-07-01,31
7574,2013-08-01,32
7574,2013-09-01,97
7574,2013-10-01,49
7574,2013-11-01,39
7574,2013-12-01,22
7574,2014-01-01,46
7574,2014-02-01,68
7574,2014-03-01,11
7574,2014-04-01,33
7574,2014-05-01,70
7574,2014-06-01,65
7574,2014-07-01,24
7574,2014-08-01,45
7574,2014-09-01,87
7574,2014-10-01,26
7574,2014-11-01,31
7574,2014-12-01,55
7574,2015-01-01,37
7574,2015-02-01,34
7574,2015-03-01,12
7574,2015-04-01,67
7574,2015-05-01,49
7574,2015-06-01,12
7574,2015-07-01,19
7574,2015-08-01,50
7574,2015-09-01,10
7574,2015-10-01,27
7574,2015-11-01,78
7574,2015-12-01,100
7574,2016-01-01,70
7574,2016-02-01,60
7574,2016-03-01,42
7574,2016-04-01,79
7574,2016-05-01,91
7574,2016-06-01,27
7574,2016-07-01,78
7574,2016-08-01,91
7574,2016-09-01,19
7574,2016-10-01,28
7574,2016-11-01,22
7574,2016-12-01,59
7574,2017-01-01,36
7574,2017-02-01,71
7574,2017-03-01,66
7574,2017-04-01,62
7574,2017-05-01,100
7574,2017-06-01,66
7574,2017-07-01,31
7574,2017-08-01,45
7574,2017-09-01,84
7574,2017-10-01,50
7574,2017-11-01,15
7574,2017-12-01,87
7574,2018-01-01,52
7574,2018-02-01,41
7574,2018-03-01,13
7574,2018-04-01,42
7574,2018-05-01,54
7574,2018-06-01,48
7574,2018-07-01,13
7574,2018-08-01,97
7574,2018-09-01,19
7574,2018-10-01,60
7574,2018-11-01,59
7574,2018-12-01,90
7574,2019-01-01,68
7574,2019-02-01,19
7574,2019-03-01,85
7574,2019-04-01,84
7574,2019-05-01,61
7574,2019-06-01,40
7574,2019-07-01,23
7574,2019-08-01,50
7574,2019-09-01,98
7574,2019-10-01,63
7574,2019-11-01,28
7574,2019-12-01,17
7575,2012-01-01,52
7575,2012-02-01,12
7575,2012-03-01,88
7575,2012-04-01,67
7575,2012-05-01,10
7575,2012-06-01,83
7575,2012-07-01,33
7575,2012-08-01,72
7575,2012-09-01,33
7575,2012-10-01,32
7575,2012-11-01,53
7575,2012-12-01,93
7575,2013-01-01,58
7575,2013-02-01,98
7575,2013-03-01,31
7575,2013-04-01,19
7575,2013-05-01,21
7575,2013-06-01,37
7575,2013-07-01,67
7575,2013-08-01,73
7575,2013-09-01,40
7575,2013-10-01,99
7575,2013-11-01,27
7575,2013-12-01,72
7575,2014-01-01,74
7575,2014-02-01,45
7575,2014-03-01,96
7575,2014-04-01,25
7575,2014-05-01,54
7575,2014-06-01,100
7575,2014-07-01,52
7575,2014-08-01,23
7575,2014-09-01,52
7575,2014-10-01,38
7575,2014-11-01,82
7575,2014-12-01,64
7575,2015-01-01,93
7575,2015-02-01,56
7575,2015-03-01,80
7575,2015-04-01,91
7575,2015-05-01,70
7575,2015-06-01,59
7575,2015-07-01,30
7575,2015-08-01,12
7575,2015-09-01,39
7575,2015-10-01,18
7575,2015-11-01,31
7575,2015-12-01,88
7575,2016-01-01,100
7575,2016-02-01,44
7575,2016-03-01,44
7575,2016-04-01,89
7575,2016-05-01,80
7575,2016-06-01,52
7575,2016-07-01,13
7575,2016-08-01,44
7575,2016-09-01,57
7575,2016-10-01,12
7575,2016-11-01,87
7575,2016-12-01,66
7575,2017-01-01,96
7575,2017-02-01,89
7575,2017-03-01,96
7575,2017-04-01,91
7575,2017-05-01,84
7575,2017-06-01,51
7575,2017-07-01,41
7575,2017-08-01,83
7575,2017-09-01,30
7575,2017-10-01,46
7575,2017-11-01,49
7575,2017-12-01,49
7575,2018-01-01,99
7575,2018-02-01,59
7575,2018-03-01,66
7575,2018-04-01,69
7575,2018-05-01,38
7575,2018-06-01,31
7575,2018-07-01,20
7575,2018-08-01,50
7575,2018-09-01,22
7575,2018-10-01,68
7575,2018-11-01,63
7575,2018-12-01,90
7575,2019-01-01,50
7575,2019-02-01,11
7575,2019-03-01,52
7575,2019-04-01,76
7575,2019-05-01,33
7575,2019-06-01,74
7575,2019-07-01,88
7575,2019-08-01,11
7575,2019-09-01,87
7575,2019-10-01,70
7575,2019-11-01,60
7575,2019-12-01,36
7576,2012-01-01,51
7576,2012-02-01,97
7576,2012-03-01,34
7576,2012-04-01,85
7576,2012-05-01,69
7576,2012-06-01,11
7576,2012-07-01,97
7576,2012-08-01,60
7576,2012-09-01,44
7576,2012-10-01,73
7576,2012-11-01,11
7576,2012-12-01,36
7576,2013-01-01,84
7576,2013-02-01,85
7576,2013-03-01,52
7576,2013-04-01,90
7576,2013-05-01,57
7576,2013-06-01,70
7576,2013-07-01,87
7576,2013-08-01,86
7576,2013-09-01,47
7576,2013-10-01,73
7576,2013-11-01,78
7576,2013-12-01,48
7576,2014-01-01,75
7576,2014-02-01,57
7576,2014-03-01,95
7576,2014-04-01,68
7576,2014-05-01,81
7576,2014-06-01,90
7576,2014-07-01,84
7576,2014-08-01,80
7576,2014-09-01,98
7576,2014-10-01,83
7576,2014-11-01,100
7576,2014-12-01,77
7576,2015-01-01,78
7576,2015-02-01,69
7576,2015-03-01,81
7576,2015-04-01,69
7576,2015-05-01,37
7576,2015-06-01,89
7576,2015-07-01,88
7576,2015-08-01,27
7576,2015-09-01,11
7576,2015-10-01,80
7576,2015-11-01,67
7576,2015-12-01,52
7576,2016-01-01,55
7576,2016-02-01,87
7576,2016-03-01,65
7576,2016-04-01,87
7576,2016-05-01,38
7576,2016-06-01,88
7576,2016-07-01,12
7576,2016-08-01,75
7576,2016-09-01,39
7576,2016-10-01,96
7576,2016-11-01,78
7576,2016-12-01,95
7576,2017-01-01,78
7576,2017-02-01,83
7576,2017-03-01,11
7576,2017-04-01,21
7576,2017-05-01,10
7576,2017-06-01,12
7576,2017-07-01,47
7576,2017-08-01,69
7576,2017-09-01,98
7576,2017-10-01,20
7576,2017-11-01,54
7576,2017-12-01,98
7576,2018-01-01,26
7576,2018-02-01,95
7576,2018-03-01,44
7576,2018-04-01,22
7576,2018-05-01,70
7576,2018-06-01,31
7576,2018-07-01,42
7576,2018-08-01,25
7576,2018-09-01,95
7576,2018-10-01,16
7576,2018-11-01,74
7576,2018-12-01,46
7576,2019-01-01,93
7576,2019-02-01,45
7576,2019-03-01,41
7576,2019-04-01,74
7576,2019-05-01,71
7576,2019-06-01,11
7576,2019-07-01,33
7576,2019-08-01,12
7576,2019-09-01,12
7576,2019-10-01,66
7576,2019-11-01,36
7576,2019-12-01,73
7577,2012-01-01,16
7577,2012-02-01,64
7577,2012-03-01,77
7577,2012-04-01,61
7577,2012-05-01,34
7577,2012-06-01,99
7577,2012-07-01,77
7577,2012-08-01,12
7577,2012-09-01,29
7577,2012-10-01,26
7577,2012-11-01,59
7577,2012-12-01,46
7577,2013-01-01,52
7577,2013-02-01,58
7577,2013-03-01,31
7577,2013-04-01,15
7577,2013-05-01,42
7577,2013-06-01,73
7577,2013-07-01,38
7577,2013-08-01,87
7577,2013-09-01,78
7577,2013-10-01,29
7577,2013-11-01,85
7577,2013-12-01,68
7577,2014-01-01,22
7577,2014-02-01,90
7577,2014-03-01,99
7577,2014-04-01,67
7577,2014-05-01,91
7577,2014-06-01,68
7577,2014-07-01,98
7577,2014-08-01,44
7577,2014-09-01,94
7577,2014-10-01,15
7577,2014-11-01,13
7577,2014-12-01,15
7577,2015-01-01,17
7577,2015-02-01,17
7577,2015-03-01,33
7577,2015-04-01,38
7577,2015-05-01,24
7577,2015-06-01,33
7577,2015-07-01,11
7577,2015-08-01,77
7577,2015-09-01,42
7577,2015-10-01,23
7577,2015-11-01,21
7577,2015-12-01,24
7577,2016-01-01,44
7577,2016-02-01,86
7577,2016-03-01,36
7577,2016-04-01,29
7577,2016-05-01,39
7577,2016-06-01,94
7577,2016-07-01,41
7577,2016-08-01,26
7577,2016-09-01,10
7577,2016-10-01,44
7577,2016-11-01,15
7577,2016-12-01,79
7577,2017-01-01,74
7577,2017-02-01,90
7577,2017-03-01,22
7577,2017-04-01,72
7577,2017-05-01,24
7577,2017-06-01,58
7577,2017-07-01,64
7577,2017-08-01,41
7577,2017-09-01,22
7577,2017-10-01,41
7577,2017-11-01,66
7577,2017-12-01,38
7577,2018-01-01,51
7577,2018-02-01,83
7577,2018-03-01,19
7577,2018-04-01,16
7577,2018-05-01,98
7577,2018-06-01,47
7577,2018-07-01,85
7577,2018-08-01,78
7577,2018-09-01,19
7577,2018-10-01,67
7577,2018-11-01,21
7577,2018-12-01,31
7577,2019-01-01,28
7577,2019-02-01,94
7577,2019-03-01,74
7577,2019-04-01,42
7577,2019-05-01,44
7577,2019-06-01,59
7577,2019-07-01,92
7577,2019-08-01,24
7577,2019-09-01,35
7577,2019-10-01,11
7577,2019-11-01,42
7577,2019-12-01,84
7578,2012-01-01,86
7578,2012-02-01,68
7578,2012-03-01,51
7578,2012-04-01,33
7578,2012-05-01,96
7578,2012-06-01,43
7578,2012-07-01,64
7578,2012-08-01,65
7578,2012-09-01,59
7578,2012-10-01,93
7578,2012-11-01,64
7578,2012-12-01,17
7578,2013-01-01,85
7578,2013-02-01,39
7578,2013-03-01,32
7578,2013-04-01,57
7578,2013-05-01,67
7578,2013-06-01,31
7578,2013-07-01,44
7578,2013-08-01,18
7578,2013-09-01,96
7578,2013-10-01,13
7578,2013-11-01,97
7578,2013-12-01,97
7578,2014-01-01,59
7578,2014-02-01,32
7578,2014-03-01,21
7578,2014-04-01,92
7578,2014-05-01,18
7578,2014-06-01,52
7578,2014-07-01,92
7578,2014-08-01,96
7578,2014-09-01,21
7578,2014-10-01,100
7578,2014-11-01,66
7578,2014-12-01,93
7578,2015-01-01,62
7578,2015-02-01,37
7578,2015-03-01,31
7578,2015-04-01,29
7578,2015-05-01,25
7578,2015-06-01,45
7578,2015-07-01,48
7578,2015-08-01,42
7578,2015-09-01,26
7578,2015-10-01,48
7578,2015-11-01,48
7578,2015-12-01,80
7578,2016-01-01,80
7578,2016-02-01,62
7578,2016-03-01,62
7578,2016-04-01,18
7578,2016-05-01,55
7578,2016-06-01,69
7578,2016-07-01,52
7578,2016-08-01,77
7578,2016-09-01,95
7578,2016-10-01,70
7578,2016-11-01,10
7578,2016-12-01,93
7578,2017-01-01,49
7578,2017-02-01,85
7578,2017-03-01,60
7578,2017-04-01,15
7578,2017-05-01,19
7578,2017-06-01,97
7578,2017-07-01,17
7578,2017-08-01,65
7578,2017-09-01,70
7578,2017-10-01,97
7578,2017-11-01,98
7578,2017-12-01,20
7578,2018-01-01,96
7578,2018-02-01,32
7578,2018-03-01,11
7578,2018-04-01,59
7578,2018-05-01,17
7578,2018-06-01,82
7578,2018-07-01,24
7578,2018-08-01,83
7578,2018-09-01,83
7578,2018-10-01,37
7578,2018-11-01,46
7578,2018-12-01,92
7578,2019-01-01,29
7578,2019-02-01,86
7578,2019-03-01,55
7578,2019-04-01,35
7578,2019-05-01,41
7578,2019-06-01,99
7578,2019-07-01,62
7578,2019-08-01,79
7578,2019-09-01,85
7578,2019-10-01,92
7578,2019-11-01,62
7578,2019-12-01,87
7579,2012-01-01,59
7579,2012-02-01,39
7579,2012-03-01,30
7579,2012-04-01,34
7579,2012-05-01,49
7579,2012-06-01,89
7579,2012-07-01,58
7579,2012-08-01,14
7579,2012-09-01,56
7579,2012-10-01,12
7579,2012-11-01,36
7579,2012-12-01,67
