Prod_id,ds,y
11592,2017-07-01,27
11592,2017-08-01,62
11592,2017-09-01,10
11592,2017-10-01,42
11592,2017-11-01,100
11592,2017-12-01,59
11592,2018-01-01,83
11592,2018-02-01,77
11592,2018-03-01,28
11592,2018-04-01,51
11592,2018-05-01,35
11592,2018-06-01,17
11592,2018-07-01,20
11592,2018-08-01,67
11592,2018-09-01,52
11592,2018-10-01,55
11592,2018-11-01,55
11592,2018-12-01,50
11592,2019-01-01,13
11592,2019-02-01,89
11592,2019-03-01,53
11592,2019-04-01,48
11592,2019-05-01,35
11592,2019-06-01,13
11592,2019-07-01,98
11592,2019-08-01,39
11592,2019-09-01,54
11592,2019-10-01,45
11592,2019-11-01,35
11592,2019-12-01,57
11593,2012-01-01,93
11593,2012-02-01,34
11593,2012-03-01,64
11593,2012-04-01,76
11593,2012-05-01,18
11593,2012-06-01,64
11593,2012-07-01,21
11593,2012-08-01,88
11593,2012-09-01,90
11593,2012-10-01,58
11593,2012-11-01,37
11593,2012-12-01,37
11593,2013-01-01,28
11593,2013-02-01,66
11593,2013-03-01,80
11593,2013-04-01,89
11593,2013-05-01,68
11593,2013-06-01,86
11593,2013-07-01,88
11593,2013-08-01,72
11593,2013-09-01,61
11593,2013-10-01,99
11593,2013-11-01,95
11593,2013-12-01,100
11593,2014-01-01,96
11593,2014-02-01,71
11593,2014-03-01,15
11593,2014-04-01,91
11593,2014-05-01,47
11593,2014-06-01,87
11593,2014-07-01,45
11593,2014-08-01,78
11593,2014-09-01,60
11593,2014-10-01,83
11593,2014-11-01,23
11593,2014-12-01,75
11593,2015-01-01,13
11593,2015-02-01,44
11593,2015-03-01,12
11593,2015-04-01,65
11593,2015-05-01,47
11593,2015-06-01,35
11593,2015-07-01,33
11593,2015-08-01,63
11593,2015-09-01,100
11593,2015-10-01,79
11593,2015-11-01,84
11593,2015-12-01,77
11593,2016-01-01,32
11593,2016-02-01,51
11593,2016-03-01,40
11593,2016-04-01,84
11593,2016-05-01,35
11593,2016-06-01,30
11593,2016-07-01,61
11593,2016-08-01,21
11593,2016-09-01,73
11593,2016-10-01,39
11593,2016-11-01,60
11593,2016-12-01,38
11593,2017-01-01,52
11593,2017-02-01,98
11593,2017-03-01,28
11593,2017-04-01,31
11593,2017-05-01,26
11593,2017-06-01,19
11593,2017-07-01,17
11593,2017-08-01,98
11593,2017-09-01,95
11593,2017-10-01,84
11593,2017-11-01,32
11593,2017-12-01,42
11593,2018-01-01,69
11593,2018-02-01,31
11593,2018-03-01,48
11593,2018-04-01,23
11593,2018-05-01,90
11593,2018-06-01,13
11593,2018-07-01,58
11593,2018-08-01,82
11593,2018-09-01,65
11593,2018-10-01,79
11593,2018-11-01,79
11593,2018-12-01,79
11593,2019-01-01,39
11593,2019-02-01,28
11593,2019-03-01,17
11593,2019-04-01,93
11593,2019-05-01,26
11593,2019-06-01,95
11593,2019-07-01,94
11593,2019-08-01,81
11593,2019-09-01,72
11593,2019-10-01,61
11593,2019-11-01,50
11593,2019-12-01,64
11594,2012-01-01,38
11594,2012-02-01,37
11594,2012-03-01,10
11594,2012-04-01,40
11594,2012-05-01,76
11594,2012-06-01,84
11594,2012-07-01,62
11594,2012-08-01,84
11594,2012-09-01,95
11594,2012-10-01,75
11594,2012-11-01,74
11594,2012-12-01,72
11594,2013-01-01,14
11594,2013-02-01,35
11594,2013-03-01,68
11594,2013-04-01,97
11594,2013-05-01,90
11594,2013-06-01,79
11594,2013-07-01,42
11594,2013-08-01,30
11594,2013-09-01,32
11594,2013-10-01,34
11594,2013-11-01,93
11594,2013-12-01,76
11594,2014-01-01,43
11594,2014-02-01,58
11594,2014-03-01,81
11594,2014-04-01,72
11594,2014-05-01,27
11594,2014-06-01,27
11594,2014-07-01,96
11594,2014-08-01,21
11594,2014-09-01,24
11594,2014-10-01,50
11594,2014-11-01,21
11594,2014-12-01,80
11594,2015-01-01,79
11594,2015-02-01,94
11594,2015-03-01,32
11594,2015-04-01,70
11594,2015-05-01,66
11594,2015-06-01,36
11594,2015-07-01,32
11594,2015-08-01,44
11594,2015-09-01,24
11594,2015-10-01,80
11594,2015-11-01,39
11594,2015-12-01,29
11594,2016-01-01,18
11594,2016-02-01,59
11594,2016-03-01,78
11594,2016-04-01,44
11594,2016-05-01,27
11594,2016-06-01,20
11594,2016-07-01,64
11594,2016-08-01,76
11594,2016-09-01,95
11594,2016-10-01,27
11594,2016-11-01,81
11594,2016-12-01,98
11594,2017-01-01,55
11594,2017-02-01,62
11594,2017-03-01,41
11594,2017-04-01,58
11594,2017-05-01,64
11594,2017-06-01,60
11594,2017-07-01,64
11594,2017-08-01,93
11594,2017-09-01,91
11594,2017-10-01,32
11594,2017-11-01,28
11594,2017-12-01,77
11594,2018-01-01,36
11594,2018-02-01,39
11594,2018-03-01,36
11594,2018-04-01,81
11594,2018-05-01,47
11594,2018-06-01,70
11594,2018-07-01,75
11594,2018-08-01,71
11594,2018-09-01,70
11594,2018-10-01,77
11594,2018-11-01,29
11594,2018-12-01,64
11594,2019-01-01,12
11594,2019-02-01,21
11594,2019-03-01,52
11594,2019-04-01,50
11594,2019-05-01,14
11594,2019-06-01,42
11594,2019-07-01,41
11594,2019-08-01,46
11594,2019-09-01,82
11594,2019-10-01,33
11594,2019-11-01,64
11594,2019-12-01,71
11595,2012-01-01,84
11595,2012-02-01,62
11595,2012-03-01,70
11595,2012-04-01,18
11595,2012-05-01,45
11595,2012-06-01,71
11595,2012-07-01,20
11595,2012-08-01,47
11595,2012-09-01,51
11595,2012-10-01,96
11595,2012-11-01,95
11595,2012-12-01,72
11595,2013-01-01,77
11595,2013-02-01,37
11595,2013-03-01,85
11595,2013-04-01,78
11595,2013-05-01,86
11595,2013-06-01,73
11595,2013-07-01,70
11595,2013-08-01,51
11595,2013-09-01,66
11595,2013-10-01,53
11595,2013-11-01,30
11595,2013-12-01,67
11595,2014-01-01,65
11595,2014-02-01,86
11595,2014-03-01,13
11595,2014-04-01,82
11595,2014-05-01,28
11595,2014-06-01,75
11595,2014-07-01,21
11595,2014-08-01,65
11595,2014-09-01,57
11595,2014-10-01,23
11595,2014-11-01,38
11595,2014-12-01,35
11595,2015-01-01,34
11595,2015-02-01,52
11595,2015-03-01,28
11595,2015-04-01,92
11595,2015-05-01,82
11595,2015-06-01,15
11595,2015-07-01,91
11595,2015-08-01,91
11595,2015-09-01,18
11595,2015-10-01,83
11595,2015-11-01,34
11595,2015-12-01,65
11595,2016-01-01,16
11595,2016-02-01,75
11595,2016-03-01,35
11595,2016-04-01,19
11595,2016-05-01,48
11595,2016-06-01,56
11595,2016-07-01,12
11595,2016-08-01,70
11595,2016-09-01,71
11595,2016-10-01,45
11595,2016-11-01,33
11595,2016-12-01,77
11595,2017-01-01,39
11595,2017-02-01,19
11595,2017-03-01,63
11595,2017-04-01,78
11595,2017-05-01,85
11595,2017-06-01,42
11595,2017-07-01,95
11595,2017-08-01,66
11595,2017-09-01,21
11595,2017-10-01,27
11595,2017-11-01,94
11595,2017-12-01,50
11595,2018-01-01,85
11595,2018-02-01,71
11595,2018-03-01,66
11595,2018-04-01,93
11595,2018-05-01,10
11595,2018-06-01,90
11595,2018-07-01,16
11595,2018-08-01,12
11595,2018-09-01,95
11595,2018-10-01,100
11595,2018-11-01,33
11595,2018-12-01,37
11595,2019-01-01,19
11595,2019-02-01,55
11595,2019-03-01,22
11595,2019-04-01,59
11595,2019-05-01,20
11595,2019-06-01,13
11595,2019-07-01,55
11595,2019-08-01,86
11595,2019-09-01,83
11595,2019-10-01,48
11595,2019-11-01,62
11595,2019-12-01,38
11596,2012-01-01,62
11596,2012-02-01,48
11596,2012-03-01,95
11596,2012-04-01,50
11596,2012-05-01,50
11596,2012-06-01,27
11596,2012-07-01,33
11596,2012-08-01,61
11596,2012-09-01,91
11596,2012-10-01,86
11596,2012-11-01,49
11596,2012-12-01,84
11596,2013-01-01,90
11596,2013-02-01,24
11596,2013-03-01,82
11596,2013-04-01,97
11596,2013-05-01,89
11596,2013-06-01,26
11596,2013-07-01,23
11596,2013-08-01,84
11596,2013-09-01,49
11596,2013-10-01,76
11596,2013-11-01,47
11596,2013-12-01,38
11596,2014-01-01,41
11596,2014-02-01,14
11596,2014-03-01,21
11596,2014-04-01,99
11596,2014-05-01,61
11596,2014-06-01,54
11596,2014-07-01,47
11596,2014-08-01,83
11596,2014-09-01,87
11596,2014-10-01,10
11596,2014-11-01,69
11596,2014-12-01,59
11596,2015-01-01,75
11596,2015-02-01,85
11596,2015-03-01,30
11596,2015-04-01,14
11596,2015-05-01,37
11596,2015-06-01,44
11596,2015-07-01,28
11596,2015-08-01,82
11596,2015-09-01,52
11596,2015-10-01,62
11596,2015-11-01,27
11596,2015-12-01,42
11596,2016-01-01,77
11596,2016-02-01,58
11596,2016-03-01,55
11596,2016-04-01,73
11596,2016-05-01,30
11596,2016-06-01,73
11596,2016-07-01,70
11596,2016-08-01,87
11596,2016-09-01,94
11596,2016-10-01,81
11596,2016-11-01,38
11596,2016-12-01,58
11596,2017-01-01,21
11596,2017-02-01,36
11596,2017-03-01,33
11596,2017-04-01,56
11596,2017-05-01,75
11596,2017-06-01,36
11596,2017-07-01,59
11596,2017-08-01,77
11596,2017-09-01,94
11596,2017-10-01,81
11596,2017-11-01,80
11596,2017-12-01,14
11596,2018-01-01,26
11596,2018-02-01,55
11596,2018-03-01,52
11596,2018-04-01,79
11596,2018-05-01,70
11596,2018-06-01,25
11596,2018-07-01,92
11596,2018-08-01,73
11596,2018-09-01,65
11596,2018-10-01,49
11596,2018-11-01,35
11596,2018-12-01,29
11596,2019-01-01,100
11596,2019-02-01,44
11596,2019-03-01,31
11596,2019-04-01,80
11596,2019-05-01,39
11596,2019-06-01,33
11596,2019-07-01,33
11596,2019-08-01,65
11596,2019-09-01,54
11596,2019-10-01,34
11596,2019-11-01,23
11596,2019-12-01,89
11597,2012-01-01,33
11597,2012-02-01,25
11597,2012-03-01,91
11597,2012-04-01,26
11597,2012-05-01,92
11597,2012-06-01,29
11597,2012-07-01,35
11597,2012-08-01,44
11597,2012-09-01,73
11597,2012-10-01,60
11597,2012-11-01,32
11597,2012-12-01,21
11597,2013-01-01,29
11597,2013-02-01,82
11597,2013-03-01,46
11597,2013-04-01,86
11597,2013-05-01,19
11597,2013-06-01,94
11597,2013-07-01,95
11597,2013-08-01,55
11597,2013-09-01,51
11597,2013-10-01,61
11597,2013-11-01,25
11597,2013-12-01,34
11597,2014-01-01,54
11597,2014-02-01,78
11597,2014-03-01,93
11597,2014-04-01,31
11597,2014-05-01,39
11597,2014-06-01,71
11597,2014-07-01,44
11597,2014-08-01,14
11597,2014-09-01,64
11597,2014-10-01,89
11597,2014-11-01,53
11597,2014-12-01,20
11597,2015-01-01,55
11597,2015-02-01,96
11597,2015-03-01,22
11597,2015-04-01,51
11597,2015-05-01,47
11597,2015-06-01,69
11597,2015-07-01,68
11597,2015-08-01,68
11597,2015-09-01,48
11597,2015-10-01,76
11597,2015-11-01,14
11597,2015-12-01,48
11597,2016-01-01,20
11597,2016-02-01,10
11597,2016-03-01,78
11597,2016-04-01,99
11597,2016-05-01,57
11597,2016-06-01,26
11597,2016-07-01,43
11597,2016-08-01,23
11597,2016-09-01,46
11597,2016-10-01,95
11597,2016-11-01,38
11597,2016-12-01,94
11597,2017-01-01,76
11597,2017-02-01,49
11597,2017-03-01,77
11597,2017-04-01,18
11597,2017-05-01,76
11597,2017-06-01,46
11597,2017-07-01,20
11597,2017-08-01,26
11597,2017-09-01,11
11597,2017-10-01,70
11597,2017-11-01,71
11597,2017-12-01,97
11597,2018-01-01,71
11597,2018-02-01,91
11597,2018-03-01,27
11597,2018-04-01,63
11597,2018-05-01,82
11597,2018-06-01,15
11597,2018-07-01,72
11597,2018-08-01,10
11597,2018-09-01,53
11597,2018-10-01,95
11597,2018-11-01,12
11597,2018-12-01,100
11597,2019-01-01,63
11597,2019-02-01,93
11597,2019-03-01,47
11597,2019-04-01,90
11597,2019-05-01,54
11597,2019-06-01,27
11597,2019-07-01,46
11597,2019-08-01,71
11597,2019-09-01,63
11597,2019-10-01,22
11597,2019-11-01,31
11597,2019-12-01,44
11598,2012-01-01,63
11598,2012-02-01,38
11598,2012-03-01,63
11598,2012-04-01,19
11598,2012-05-01,89
11598,2012-06-01,100
11598,2012-07-01,91
11598,2012-08-01,65
11598,2012-09-01,54
11598,2012-10-01,46
11598,2012-11-01,13
11598,2012-12-01,47
11598,2013-01-01,12
11598,2013-02-01,16
11598,2013-03-01,52
11598,2013-04-01,58
11598,2013-05-01,41
11598,2013-06-01,76
11598,2013-07-01,75
11598,2013-08-01,76
11598,2013-09-01,17
11598,2013-10-01,82
11598,2013-11-01,92
11598,2013-12-01,93
11598,2014-01-01,65
11598,2014-02-01,77
11598,2014-03-01,78
11598,2014-04-01,77
11598,2014-05-01,73
11598,2014-06-01,97
11598,2014-07-01,68
11598,2014-08-01,15
11598,2014-09-01,55
11598,2014-10-01,12
11598,2014-11-01,30
11598,2014-12-01,63
11598,2015-01-01,37
11598,2015-02-01,59
11598,2015-03-01,57
11598,2015-04-01,76
11598,2015-05-01,21
11598,2015-06-01,76
11598,2015-07-01,31
11598,2015-08-01,52
11598,2015-09-01,36
11598,2015-10-01,77
11598,2015-11-01,81
11598,2015-12-01,97
11598,2016-01-01,87
11598,2016-02-01,37
11598,2016-03-01,17
11598,2016-04-01,91
11598,2016-05-01,79
11598,2016-06-01,64
11598,2016-07-01,14
11598,2016-08-01,66
11598,2016-09-01,55
11598,2016-10-01,97
11598,2016-11-01,49
11598,2016-12-01,86
11598,2017-01-01,12
11598,2017-02-01,61
11598,2017-03-01,72
11598,2017-04-01,41
11598,2017-05-01,95
11598,2017-06-01,61
11598,2017-07-01,87
11598,2017-08-01,26
11598,2017-09-01,24
11598,2017-10-01,40
11598,2017-11-01,40
11598,2017-12-01,38
11598,2018-01-01,25
11598,2018-02-01,27
11598,2018-03-01,41
11598,2018-04-01,64
11598,2018-05-01,40
11598,2018-06-01,16
11598,2018-07-01,95
11598,2018-08-01,49
11598,2018-09-01,79
11598,2018-10-01,20
11598,2018-11-01,70
11598,2018-12-01,18
11598,2019-01-01,78
11598,2019-02-01,71
11598,2019-03-01,65
11598,2019-04-01,64
11598,2019-05-01,42
11598,2019-06-01,14
11598,2019-07-01,100
11598,2019-08-01,56
11598,2019-09-01,27
11598,2019-10-01,100
11598,2019-11-01,82
11598,2019-12-01,52
11599,2012-01-01,98
11599,2012-02-01,24
11599,2012-03-01,48
11599,2012-04-01,54
11599,2012-05-01,50
11599,2012-06-01,16
11599,2012-07-01,18
11599,2012-08-01,80
11599,2012-09-01,65
11599,2012-10-01,56
11599,2012-11-01,81
11599,2012-12-01,26
11599,2013-01-01,77
11599,2013-02-01,51
11599,2013-03-01,46
11599,2013-04-01,50
11599,2013-05-01,89
11599,2013-06-01,63
11599,2013-07-01,65
11599,2013-08-01,57
11599,2013-09-01,17
11599,2013-10-01,18
11599,2013-11-01,84
11599,2013-12-01,15
11599,2014-01-01,60
11599,2014-02-01,47
11599,2014-03-01,54
11599,2014-04-01,45
11599,2014-05-01,83
11599,2014-06-01,98
11599,2014-07-01,22
11599,2014-08-01,44
11599,2014-09-01,99
11599,2014-10-01,24
11599,2014-11-01,32
11599,2014-12-01,83
11599,2015-01-01,64
11599,2015-02-01,87
11599,2015-03-01,37
11599,2015-04-01,77
11599,2015-05-01,16
11599,2015-06-01,100
11599,2015-07-01,45
11599,2015-08-01,77
11599,2015-09-01,79
11599,2015-10-01,39
11599,2015-11-01,62
11599,2015-12-01,78
11599,2016-01-01,41
11599,2016-02-01,19
11599,2016-03-01,20
11599,2016-04-01,45
11599,2016-05-01,25
11599,2016-06-01,64
11599,2016-07-01,35
11599,2016-08-01,74
11599,2016-09-01,15
11599,2016-10-01,15
11599,2016-11-01,59
11599,2016-12-01,67
11599,2017-01-01,10
11599,2017-02-01,17
11599,2017-03-01,97
11599,2017-04-01,39
11599,2017-05-01,20
11599,2017-06-01,65
11599,2017-07-01,88
11599,2017-08-01,71
11599,2017-09-01,19
11599,2017-10-01,69
11599,2017-11-01,70
11599,2017-12-01,72
11599,2018-01-01,52
11599,2018-02-01,95
11599,2018-03-01,95
11599,2018-04-01,86
11599,2018-05-01,43
11599,2018-06-01,77
11599,2018-07-01,16
11599,2018-08-01,50
11599,2018-09-01,21
11599,2018-10-01,32
11599,2018-11-01,73
11599,2018-12-01,79
11599,2019-01-01,33
11599,2019-02-01,67
11599,2019-03-01,66
11599,2019-04-01,75
11599,2019-05-01,29
11599,2019-06-01,16
11599,2019-07-01,19
11599,2019-08-01,91
11599,2019-09-01,44
11599,2019-10-01,62
11599,2019-11-01,99
11599,2019-12-01,16
11600,2012-01-01,84
11600,2012-02-01,61
11600,2012-03-01,81
11600,2012-04-01,70
11600,2012-05-01,57
11600,2012-06-01,74
11600,2012-07-01,83
11600,2012-08-01,67
11600,2012-09-01,59
11600,2012-10-01,79
11600,2012-11-01,23
11600,2012-12-01,29
