Prod_id,ds
2987,2022-08-01
2987,2022-09-01
2987,2022-10-01
2987,2022-11-01
2987,2022-12-01
2988,2020-01-01
2988,2020-02-01
2988,2020-03-01
2988,2020-04-01
2988,2020-05-01
2988,2020-06-01
2988,2020-07-01
2988,2020-08-01
2988,2020-09-01
2988,2020-10-01
2988,2020-11-01
2988,2020-12-01
2988,2021-01-01
2988,2021-02-01
2988,2021-03-01
2988,2021-04-01
2988,2021-05-01
2988,2021-06-01
2988,2021-07-01
2988,2021-08-01
2988,2021-09-01
2988,2021-10-01
2988,2021-11-01
2988,2021-12-01
2988,2022-01-01
2988,2022-02-01
2988,2022-03-01
2988,2022-04-01
2988,2022-05-01
2988,2022-06-01
2988,2022-07-01
2988,2022-08-01
2988,2022-09-01
2988,2022-10-01
2988,2022-11-01
2988,2022-12-01
2989,2020-01-01
2989,2020-02-01
2989,2020-03-01
2989,2020-04-01
2989,2020-05-01
2989,2020-06-01
2989,2020-07-01
2989,2020-08-01
2989,2020-09-01
2989,2020-10-01
2989,2020-11-01
2989,2020-12-01
2989,2021-01-01
2989,2021-02-01
2989,2021-03-01
2989,2021-04-01
2989,2021-05-01
2989,2021-06-01
2989,2021-07-01
2989,2021-08-01
2989,2021-09-01
2989,2021-10-01
2989,2021-11-01
2989,2021-12-01
2989,2022-01-01
2989,2022-02-01
2989,2022-03-01
2989,2022-04-01
2989,2022-05-01
2989,2022-06-01
2989,2022-07-01
2989,2022-08-01
2989,2022-09-01
2989,2022-10-01
2989,2022-11-01
2989,2022-12-01
2990,2020-01-01
2990,2020-02-01
2990,2020-03-01
2990,2020-04-01
2990,2020-05-01
2990,2020-06-01
2990,2020-07-01
2990,2020-08-01
2990,2020-09-01
2990,2020-10-01
2990,2020-11-01
2990,2020-12-01
2990,2021-01-01
2990,2021-02-01
2990,2021-03-01
2990,2021-04-01
2990,2021-05-01
2990,2021-06-01
2990,2021-07-01
2990,2021-08-01
2990,2021-09-01
2990,2021-10-01
2990,2021-11-01
2990,2021-12-01
2990,2022-01-01
2990,2022-02-01
2990,2022-03-01
2990,2022-04-01
2990,2022-05-01
2990,2022-06-01
2990,2022-07-01
2990,2022-08-01
2990,2022-09-01
2990,2022-10-01
2990,2022-11-01
2990,2022-12-01
2991,2020-01-01
2991,2020-02-01
2991,2020-03-01
2991,2020-04-01
2991,2020-05-01
2991,2020-06-01
2991,2020-07-01
2991,2020-08-01
2991,2020-09-01
2991,2020-10-01
2991,2020-11-01
2991,2020-12-01
2991,2021-01-01
2991,2021-02-01
2991,2021-03-01
2991,2021-04-01
2991,2021-05-01
2991,2021-06-01
2991,2021-07-01
2991,2021-08-01
2991,2021-09-01
2991,2021-10-01
2991,2021-11-01
2991,2021-12-01
2991,2022-01-01
2991,2022-02-01
2991,2022-03-01
2991,2022-04-01
2991,2022-05-01
2991,2022-06-01
2991,2022-07-01
2991,2022-08-01
2991,2022-09-01
2991,2022-10-01
2991,2022-11-01
2991,2022-12-01
2992,2020-01-01
2992,2020-02-01
2992,2020-03-01
2992,2020-04-01
2992,2020-05-01
2992,2020-06-01
2992,2020-07-01
2992,2020-08-01
2992,2020-09-01
2992,2020-10-01
2992,2020-11-01
2992,2020-12-01
2992,2021-01-01
2992,2021-02-01
2992,2021-03-01
2992,2021-04-01
2992,2021-05-01
2992,2021-06-01
2992,2021-07-01
2992,2021-08-01
2992,2021-09-01
2992,2021-10-01
2992,2021-11-01
2992,2021-12-01
2992,2022-01-01
2992,2022-02-01
2992,2022-03-01
2992,2022-04-01
2992,2022-05-01
2992,2022-06-01
2992,2022-07-01
2992,2022-08-01
2992,2022-09-01
2992,2022-10-01
2992,2022-11-01
2992,2022-12-01
2993,2020-01-01
2993,2020-02-01
2993,2020-03-01
2993,2020-04-01
2993,2020-05-01
2993,2020-06-01
2993,2020-07-01
2993,2020-08-01
2993,2020-09-01
2993,2020-10-01
2993,2020-11-01
2993,2020-12-01
2993,2021-01-01
2993,2021-02-01
2993,2021-03-01
2993,2021-04-01
2993,2021-05-01
2993,2021-06-01
2993,2021-07-01
2993,2021-08-01
2993,2021-09-01
2993,2021-10-01
2993,2021-11-01
2993,2021-12-01
2993,2022-01-01
2993,2022-02-01
2993,2022-03-01
2993,2022-04-01
2993,2022-05-01
2993,2022-06-01
2993,2022-07-01
2993,2022-08-01
2993,2022-09-01
2993,2022-10-01
2993,2022-11-01
2993,2022-12-01
2994,2020-01-01
2994,2020-02-01
2994,2020-03-01
2994,2020-04-01
2994,2020-05-01
2994,2020-06-01
2994,2020-07-01
2994,2020-08-01
2994,2020-09-01
2994,2020-10-01
2994,2020-11-01
2994,2020-12-01
2994,2021-01-01
2994,2021-02-01
2994,2021-03-01
2994,2021-04-01
2994,2021-05-01
2994,2021-06-01
2994,2021-07-01
2994,2021-08-01
2994,2021-09-01
2994,2021-10-01
2994,2021-11-01
2994,2021-12-01
2994,2022-01-01
2994,2022-02-01
2994,2022-03-01
2994,2022-04-01
2994,2022-05-01
2994,2022-06-01
2994,2022-07-01
2994,2022-08-01
2994,2022-09-01
2994,2022-10-01
2994,2022-11-01
2994,2022-12-01
2995,2020-01-01
2995,2020-02-01
2995,2020-03-01
2995,2020-04-01
2995,2020-05-01
2995,2020-06-01
2995,2020-07-01
2995,2020-08-01
2995,2020-09-01
2995,2020-10-01
2995,2020-11-01
2995,2020-12-01
2995,2021-01-01
2995,2021-02-01
2995,2021-03-01
2995,2021-04-01
2995,2021-05-01
2995,2021-06-01
2995,2021-07-01
2995,2021-08-01
2995,2021-09-01
2995,2021-10-01
2995,2021-11-01
2995,2021-12-01
2995,2022-01-01
2995,2022-02-01
2995,2022-03-01
2995,2022-04-01
2995,2022-05-01
2995,2022-06-01
2995,2022-07-01
2995,2022-08-01
2995,2022-09-01
2995,2022-10-01
2995,2022-11-01
2995,2022-12-01
2996,2020-01-01
2996,2020-02-01
2996,2020-03-01
2996,2020-04-01
2996,2020-05-01
2996,2020-06-01
2996,2020-07-01
2996,2020-08-01
2996,2020-09-01
2996,2020-10-01
2996,2020-11-01
2996,2020-12-01
2996,2021-01-01
2996,2021-02-01
2996,2021-03-01
2996,2021-04-01
2996,2021-05-01
2996,2021-06-01
2996,2021-07-01
2996,2021-08-01
2996,2021-09-01
2996,2021-10-01
2996,2021-11-01
2996,2021-12-01
2996,2022-01-01
2996,2022-02-01
2996,2022-03-01
2996,2022-04-01
2996,2022-05-01
2996,2022-06-01
2996,2022-07-01
2996,2022-08-01
2996,2022-09-01
2996,2022-10-01
2996,2022-11-01
2996,2022-12-01
2997,2020-01-01
2997,2020-02-01
2997,2020-03-01
2997,2020-04-01
2997,2020-05-01
2997,2020-06-01
2997,2020-07-01
2997,2020-08-01
2997,2020-09-01
2997,2020-10-01
2997,2020-11-01
2997,2020-12-01
2997,2021-01-01
2997,2021-02-01
2997,2021-03-01
2997,2021-04-01
2997,2021-05-01
2997,2021-06-01
2997,2021-07-01
2997,2021-08-01
2997,2021-09-01
2997,2021-10-01
2997,2021-11-01
2997,2021-12-01
2997,2022-01-01
2997,2022-02-01
2997,2022-03-01
2997,2022-04-01
2997,2022-05-01
2997,2022-06-01
2997,2022-07-01
2997,2022-08-01
2997,2022-09-01
2997,2022-10-01
2997,2022-11-01
2997,2022-12-01
2998,2020-01-01
2998,2020-02-01
2998,2020-03-01
2998,2020-04-01
2998,2020-05-01
2998,2020-06-01
2998,2020-07-01
2998,2020-08-01
2998,2020-09-01
2998,2020-10-01
2998,2020-11-01
2998,2020-12-01
2998,2021-01-01
2998,2021-02-01
2998,2021-03-01
2998,2021-04-01
2998,2021-05-01
2998,2021-06-01
2998,2021-07-01
2998,2021-08-01
2998,2021-09-01
2998,2021-10-01
2998,2021-11-01
2998,2021-12-01
2998,2022-01-01
2998,2022-02-01
2998,2022-03-01
2998,2022-04-01
2998,2022-05-01
2998,2022-06-01
2998,2022-07-01
2998,2022-08-01
2998,2022-09-01
2998,2022-10-01
2998,2022-11-01
2998,2022-12-01
2999,2020-01-01
2999,2020-02-01
2999,2020-03-01
2999,2020-04-01
2999,2020-05-01
2999,2020-06-01
2999,2020-07-01
2999,2020-08-01
2999,2020-09-01
2999,2020-10-01
2999,2020-11-01
2999,2020-12-01
2999,2021-01-01
2999,2021-02-01
2999,2021-03-01
2999,2021-04-01
2999,2021-05-01
2999,2021-06-01
2999,2021-07-01
2999,2021-08-01
2999,2021-09-01
2999,2021-10-01
2999,2021-11-01
2999,2021-12-01
2999,2022-01-01
2999,2022-02-01
2999,2022-03-01
2999,2022-04-01
2999,2022-05-01
2999,2022-06-01
2999,2022-07-01
2999,2022-08-01
2999,2022-09-01
2999,2022-10-01
2999,2022-11-01
2999,2022-12-01
3000,2020-01-01
3000,2020-02-01
3000,2020-03-01
3000,2020-04-01
3000,2020-05-01
3000,2020-06-01
3000,2020-07-01
3000,2020-08-01
3000,2020-09-01
3000,2020-10-01
3000,2020-11-01
3000,2020-12-01
3000,2021-01-01
3000,2021-02-01
3000,2021-03-01
3000,2021-04-01
3000,2021-05-01
3000,2021-06-01
3000,2021-07-01
3000,2021-08-01
3000,2021-09-01
3000,2021-10-01
3000,2021-11-01
3000,2021-12-01
3000,2022-01-01
3000,2022-02-01
3000,2022-03-01
3000,2022-04-01
3000,2022-05-01
3000,2022-06-01
3000,2022-07-01
3000,2022-08-01
3000,2022-09-01
3000,2022-10-01
3000,2022-11-01
3000,2022-12-01
3001,2020-01-01
3001,2020-02-01
3001,2020-03-01
3001,2020-04-01
3001,2020-05-01
3001,2020-06-01
3001,2020-07-01
3001,2020-08-01
3001,2020-09-01
3001,2020-10-01
3001,2020-11-01
3001,2020-12-01
3001,2021-01-01
3001,2021-02-01
3001,2021-03-01
3001,2021-04-01
3001,2021-05-01
3001,2021-06-01
3001,2021-07-01
3001,2021-08-01
3001,2021-09-01
3001,2021-10-01
3001,2021-11-01
3001,2021-12-01
3001,2022-01-01
3001,2022-02-01
3001,2022-03-01
3001,2022-04-01
3001,2022-05-01
3001,2022-06-01
3001,2022-07-01
3001,2022-08-01
3001,2022-09-01
3001,2022-10-01
3001,2022-11-01
3001,2022-12-01
3002,2020-01-01
3002,2020-02-01
3002,2020-03-01
3002,2020-04-01
3002,2020-05-01
3002,2020-06-01
3002,2020-07-01
3002,2020-08-01
3002,2020-09-01
3002,2020-10-01
3002,2020-11-01
3002,2020-12-01
3002,2021-01-01
3002,2021-02-01
3002,2021-03-01
3002,2021-04-01
3002,2021-05-01
3002,2021-06-01
3002,2021-07-01
3002,2021-08-01
3002,2021-09-01
3002,2021-10-01
3002,2021-11-01
3002,2021-12-01
3002,2022-01-01
3002,2022-02-01
3002,2022-03-01
3002,2022-04-01
3002,2022-05-01
3002,2022-06-01
3002,2022-07-01
3002,2022-08-01
3002,2022-09-01
3002,2022-10-01
3002,2022-11-01
3002,2022-12-01
3003,2020-01-01
3003,2020-02-01
3003,2020-03-01
3003,2020-04-01
3003,2020-05-01
3003,2020-06-01
3003,2020-07-01
3003,2020-08-01
3003,2020-09-01
3003,2020-10-01
3003,2020-11-01
3003,2020-12-01
3003,2021-01-01
3003,2021-02-01
3003,2021-03-01
3003,2021-04-01
3003,2021-05-01
3003,2021-06-01
3003,2021-07-01
3003,2021-08-01
3003,2021-09-01
3003,2021-10-01
3003,2021-11-01
3003,2021-12-01
3003,2022-01-01
3003,2022-02-01
3003,2022-03-01
3003,2022-04-01
3003,2022-05-01
3003,2022-06-01
3003,2022-07-01
3003,2022-08-01
3003,2022-09-01
3003,2022-10-01
3003,2022-11-01
3003,2022-12-01
3004,2020-01-01
3004,2020-02-01
3004,2020-03-01
3004,2020-04-01
3004,2020-05-01
3004,2020-06-01
3004,2020-07-01
3004,2020-08-01
3004,2020-09-01
3004,2020-10-01
3004,2020-11-01
3004,2020-12-01
3004,2021-01-01
3004,2021-02-01
3004,2021-03-01
3004,2021-04-01
3004,2021-05-01
3004,2021-06-01
3004,2021-07-01
3004,2021-08-01
3004,2021-09-01
3004,2021-10-01
3004,2021-11-01
3004,2021-12-01
3004,2022-01-01
3004,2022-02-01
3004,2022-03-01
3004,2022-04-01
3004,2022-05-01
3004,2022-06-01
3004,2022-07-01
3004,2022-08-01
3004,2022-09-01
3004,2022-10-01
3004,2022-11-01
3004,2022-12-01
3005,2020-01-01
3005,2020-02-01
3005,2020-03-01
3005,2020-04-01
3005,2020-05-01
3005,2020-06-01
3005,2020-07-01
3005,2020-08-01
3005,2020-09-01
3005,2020-10-01
3005,2020-11-01
3005,2020-12-01
3005,2021-01-01
3005,2021-02-01
3005,2021-03-01
3005,2021-04-01
3005,2021-05-01
3005,2021-06-01
3005,2021-07-01
3005,2021-08-01
3005,2021-09-01
3005,2021-10-01
3005,2021-11-01
3005,2021-12-01
3005,2022-01-01
3005,2022-02-01
3005,2022-03-01
3005,2022-04-01
3005,2022-05-01
3005,2022-06-01
3005,2022-07-01
3005,2022-08-01
3005,2022-09-01
3005,2022-10-01
3005,2022-11-01
3005,2022-12-01
3006,2020-01-01
3006,2020-02-01
3006,2020-03-01
3006,2020-04-01
3006,2020-05-01
3006,2020-06-01
3006,2020-07-01
3006,2020-08-01
3006,2020-09-01
3006,2020-10-01
3006,2020-11-01
3006,2020-12-01
3006,2021-01-01
3006,2021-02-01
3006,2021-03-01
3006,2021-04-01
3006,2021-05-01
3006,2021-06-01
3006,2021-07-01
3006,2021-08-01
3006,2021-09-01
3006,2021-10-01
3006,2021-11-01
3006,2021-12-01
3006,2022-01-01
3006,2022-02-01
3006,2022-03-01
3006,2022-04-01
3006,2022-05-01
3006,2022-06-01
3006,2022-07-01
3006,2022-08-01
3006,2022-09-01
3006,2022-10-01
3006,2022-11-01
3006,2022-12-01
3007,2020-01-01
3007,2020-02-01
3007,2020-03-01
3007,2020-04-01
3007,2020-05-01
3007,2020-06-01
3007,2020-07-01
3007,2020-08-01
3007,2020-09-01
3007,2020-10-01
3007,2020-11-01
3007,2020-12-01
3007,2021-01-01
3007,2021-02-01
3007,2021-03-01
3007,2021-04-01
3007,2021-05-01
3007,2021-06-01
3007,2021-07-01
3007,2021-08-01
3007,2021-09-01
3007,2021-10-01
3007,2021-11-01
3007,2021-12-01
3007,2022-01-01
3007,2022-02-01
3007,2022-03-01
3007,2022-04-01
3007,2022-05-01
3007,2022-06-01
3007,2022-07-01
3007,2022-08-01
3007,2022-09-01
3007,2022-10-01
3007,2022-11-01
3007,2022-12-01
3008,2020-01-01
3008,2020-02-01
3008,2020-03-01
3008,2020-04-01
3008,2020-05-01
3008,2020-06-01
3008,2020-07-01
3008,2020-08-01
3008,2020-09-01
3008,2020-10-01
3008,2020-11-01
3008,2020-12-01
3008,2021-01-01
3008,2021-02-01
3008,2021-03-01
3008,2021-04-01
3008,2021-05-01
3008,2021-06-01
3008,2021-07-01
3008,2021-08-01
3008,2021-09-01
3008,2021-10-01
3008,2021-11-01
3008,2021-12-01
3008,2022-01-01
3008,2022-02-01
3008,2022-03-01
3008,2022-04-01
3008,2022-05-01
3008,2022-06-01
3008,2022-07-01
3008,2022-08-01
3008,2022-09-01
3008,2022-10-01
3008,2022-11-01
3008,2022-12-01
3009,2020-01-01
3009,2020-02-01
3009,2020-03-01
3009,2020-04-01
3009,2020-05-01
3009,2020-06-01
3009,2020-07-01
3009,2020-08-01
3009,2020-09-01
3009,2020-10-01
3009,2020-11-01
3009,2020-12-01
3009,2021-01-01
3009,2021-02-01
3009,2021-03-01
3009,2021-04-01
3009,2021-05-01
3009,2021-06-01
3009,2021-07-01
3009,2021-08-01
3009,2021-09-01
3009,2021-10-01
3009,2021-11-01
3009,2021-12-01
3009,2022-01-01
3009,2022-02-01
3009,2022-03-01
3009,2022-04-01
3009,2022-05-01
3009,2022-06-01
3009,2022-07-01
3009,2022-08-01
3009,2022-09-01
3009,2022-10-01
3009,2022-11-01
3009,2022-12-01
3010,2020-01-01
3010,2020-02-01
3010,2020-03-01
3010,2020-04-01
3010,2020-05-01
3010,2020-06-01
3010,2020-07-01
3010,2020-08-01
3010,2020-09-01
3010,2020-10-01
3010,2020-11-01
3010,2020-12-01
3010,2021-01-01
3010,2021-02-01
3010,2021-03-01
3010,2021-04-01
3010,2021-05-01
3010,2021-06-01
3010,2021-07-01
3010,2021-08-01
3010,2021-09-01
3010,2021-10-01
3010,2021-11-01
3010,2021-12-01
3010,2022-01-01
3010,2022-02-01
3010,2022-03-01
3010,2022-04-01
3010,2022-05-01
3010,2022-06-01
3010,2022-07-01
3010,2022-08-01
3010,2022-09-01
3010,2022-10-01
3010,2022-11-01
3010,2022-12-01
3011,2020-01-01
3011,2020-02-01
3011,2020-03-01
3011,2020-04-01
3011,2020-05-01
3011,2020-06-01
3011,2020-07-01
3011,2020-08-01
3011,2020-09-01
3011,2020-10-01
3011,2020-11-01
3011,2020-12-01
3011,2021-01-01
3011,2021-02-01
3011,2021-03-01
3011,2021-04-01
3011,2021-05-01
3011,2021-06-01
3011,2021-07-01
3011,2021-08-01
3011,2021-09-01
3011,2021-10-01
3011,2021-11-01
3011,2021-12-01
3011,2022-01-01
3011,2022-02-01
3011,2022-03-01
3011,2022-04-01
3011,2022-05-01
3011,2022-06-01
