Prod_id,ds,y
7,2021-06-01,78
7,2021-07-01,75
7,2021-08-01,77
7,2021-09-01,11
7,2021-10-01,29
7,2021-11-01,79
7,2021-12-01,34
7,2022-01-01,41
7,2022-02-01,14
7,2022-03-01,66
7,2022-04-01,33
7,2022-05-01,42
7,2022-06-01,24
7,2022-07-01,77
7,2022-08-01,80
7,2022-09-01,80
7,2022-10-01,74
7,2022-11-01,47
7,2022-12-01,92
8,2020-01-01,65
8,2020-02-01,34
8,2020-03-01,99
8,2020-04-01,46
8,2020-05-01,46
8,2020-06-01,31
8,2020-07-01,99
8,2020-08-01,24
8,2020-09-01,41
8,2020-10-01,50
8,2020-11-01,70
8,2020-12-01,31
8,2021-01-01,16
8,2021-02-01,63
8,2021-03-01,59
8,2021-04-01,56
8,2021-05-01,57
8,2021-06-01,65
8,2021-07-01,63
8,2021-08-01,72
8,2021-09-01,48
8,2021-10-01,46
8,2021-11-01,28
8,2021-12-01,66
8,2022-01-01,41
8,2022-02-01,53
8,2022-03-01,64
8,2022-04-01,64
8,2022-05-01,23
8,2022-06-01,18
8,2022-07-01,92
8,2022-08-01,81
8,2022-09-01,81
8,2022-10-01,77
8,2022-11-01,29
8,2022-12-01,59
9,2020-01-01,59
9,2020-02-01,55
9,2020-03-01,21
9,2020-04-01,77
9,2020-05-01,97
9,2020-06-01,76
9,2020-07-01,73
9,2020-08-01,90
9,2020-09-01,53
9,2020-10-01,33
9,2020-11-01,53
9,2020-12-01,59
9,2021-01-01,49
9,2021-02-01,80
9,2021-03-01,25
9,2021-04-01,81
9,2021-05-01,49
9,2021-06-01,58
9,2021-07-01,77
9,2021-08-01,82
9,2021-09-01,19
9,2021-10-01,82
9,2021-11-01,56
9,2021-12-01,36
9,2022-01-01,85
9,2022-02-01,81
9,2022-03-01,27
9,2022-04-01,14
9,2022-05-01,78
9,2022-06-01,48
9,2022-07-01,47
9,2022-08-01,86
9,2022-09-01,64
9,2022-10-01,23
9,2022-11-01,66
9,2022-12-01,79
10,2020-01-01,66
10,2020-02-01,22
10,2020-03-01,81
10,2020-04-01,10
10,2020-05-01,28
10,2020-06-01,48
10,2020-07-01,30
10,2020-08-01,98
10,2020-09-01,87
10,2020-10-01,86
10,2020-11-01,10
10,2020-12-01,83
10,2021-01-01,33
10,2021-02-01,60
10,2021-03-01,99
10,2021-04-01,51
10,2021-05-01,29
10,2021-06-01,43
10,2021-07-01,40
10,2021-08-01,48
10,2021-09-01,55
10,2021-10-01,39
10,2021-11-01,51
10,2021-12-01,41
10,2022-01-01,49
10,2022-02-01,19
10,2022-03-01,16
10,2022-04-01,79
10,2022-05-01,53
10,2022-06-01,47
10,2022-07-01,15
10,2022-08-01,33
10,2022-09-01,54
10,2022-10-01,67
10,2022-11-01,70
10,2022-12-01,56
11,2020-01-01,55
11,2020-02-01,82
11,2020-03-01,16
11,2020-04-01,58
11,2020-05-01,63
11,2020-06-01,96
11,2020-07-01,25
11,2020-08-01,93
11,2020-09-01,27
11,2020-10-01,46
11,2020-11-01,68
11,2020-12-01,68
11,2021-01-01,38
11,2021-02-01,72
11,2021-03-01,85
11,2021-04-01,45
11,2021-05-01,38
11,2021-06-01,74
11,2021-07-01,25
11,2021-08-01,84
11,2021-09-01,39
11,2021-10-01,14
11,2021-11-01,58
11,2021-12-01,78
11,2022-01-01,53
11,2022-02-01,85
11,2022-03-01,52
11,2022-04-01,59
11,2022-05-01,52
11,2022-06-01,58
11,2022-07-01,48
11,2022-08-01,62
11,2022-09-01,70
11,2022-10-01,74
11,2022-11-01,43
11,2022-12-01,38
12,2020-01-01,37
12,2020-02-01,27
12,2020-03-01,98
12,2020-04-01,52
12,2020-05-01,83
12,2020-06-01,71
12,2020-07-01,88
12,2020-08-01,69
12,2020-09-01,45
12,2020-10-01,85
12,2020-11-01,37
12,2020-12-01,53
12,2021-01-01,10
12,2021-02-01,58
12,2021-03-01,81
12,2021-04-01,82
12,2021-05-01,11
12,2021-06-01,55
12,2021-07-01,35
12,2021-08-01,57
12,2021-09-01,58
12,2021-10-01,51
12,2021-11-01,70
12,2021-12-01,58
12,2022-01-01,60
12,2022-02-01,60
12,2022-03-01,74
12,2022-04-01,90
12,2022-05-01,74
12,2022-06-01,10
12,2022-07-01,69
12,2022-08-01,55
12,2022-09-01,26
12,2022-10-01,21
12,2022-11-01,70
12,2022-12-01,100
13,2020-01-01,32
13,2020-02-01,40
13,2020-03-01,85
13,2020-04-01,90
13,2020-05-01,25
13,2020-06-01,87
13,2020-07-01,54
13,2020-08-01,95
13,2020-09-01,81
13,2020-10-01,20
13,2020-11-01,61
13,2020-12-01,90
13,2021-01-01,72
13,2021-02-01,20
13,2021-03-01,18
13,2021-04-01,87
13,2021-05-01,14
13,2021-06-01,90
13,2021-07-01,65
13,2021-08-01,19
13,2021-09-01,89
13,2021-10-01,39
13,2021-11-01,60
13,2021-12-01,26
13,2022-01-01,15
13,2022-02-01,81
13,2022-03-01,36
13,2022-04-01,52
13,2022-05-01,88
13,2022-06-01,70
13,2022-07-01,45
13,2022-08-01,15
13,2022-09-01,85
13,2022-10-01,61
13,2022-11-01,68
13,2022-12-01,61
14,2020-01-01,60
14,2020-02-01,57
14,2020-03-01,36
14,2020-04-01,70
14,2020-05-01,68
14,2020-06-01,55
14,2020-07-01,32
14,2020-08-01,34
14,2020-09-01,78
14,2020-10-01,11
14,2020-11-01,95
14,2020-12-01,87
14,2021-01-01,60
14,2021-02-01,68
14,2021-03-01,27
14,2021-04-01,99
14,2021-05-01,68
14,2021-06-01,16
14,2021-07-01,67
14,2021-08-01,89
14,2021-09-01,23
14,2021-10-01,29
14,2021-11-01,84
14,2021-12-01,54
14,2022-01-01,41
14,2022-02-01,37
14,2022-03-01,47
14,2022-04-01,97
14,2022-05-01,80
14,2022-06-01,25
14,2022-07-01,28
14,2022-08-01,67
14,2022-09-01,73
14,2022-10-01,37
14,2022-11-01,42
14,2022-12-01,54
15,2020-01-01,33
15,2020-02-01,65
15,2020-03-01,65
15,2020-04-01,100
15,2020-05-01,78
15,2020-06-01,54
15,2020-07-01,65
15,2020-08-01,77
15,2020-09-01,33
15,2020-10-01,39
15,2020-11-01,33
15,2020-12-01,71
15,2021-01-01,97
15,2021-02-01,68
15,2021-03-01,34
15,2021-04-01,94
15,2021-05-01,27
15,2021-06-01,37
15,2021-07-01,25
15,2021-08-01,57
15,2021-09-01,97
15,2021-10-01,28
15,2021-11-01,66
15,2021-12-01,90
15,2022-01-01,50
15,2022-02-01,80
15,2022-03-01,70
15,2022-04-01,95
15,2022-05-01,71
15,2022-06-01,57
15,2022-07-01,15
15,2022-08-01,40
15,2022-09-01,85
15,2022-10-01,54
15,2022-11-01,80
15,2022-12-01,36
16,2020-01-01,22
16,2020-02-01,87
16,2020-03-01,93
16,2020-04-01,92
16,2020-05-01,99
16,2020-06-01,66
16,2020-07-01,82
16,2020-08-01,31
16,2020-09-01,64
16,2020-10-01,41
16,2020-11-01,89
16,2020-12-01,41
16,2021-01-01,19
16,2021-02-01,32
16,2021-03-01,15
16,2021-04-01,88
16,2021-05-01,18
16,2021-06-01,74
16,2021-07-01,73
16,2021-08-01,27
16,2021-09-01,87
16,2021-10-01,62
16,2021-11-01,30
16,2021-12-01,15
16,2022-01-01,66
16,2022-02-01,89
16,2022-03-01,82
16,2022-04-01,64
16,2022-05-01,81
16,2022-06-01,21
16,2022-07-01,68
16,2022-08-01,45
16,2022-09-01,40
16,2022-10-01,87
16,2022-11-01,99
16,2022-12-01,28
17,2020-01-01,82
17,2020-02-01,31
17,2020-03-01,96
17,2020-04-01,79
17,2020-05-01,30
17,2020-06-01,42
17,2020-07-01,29
17,2020-08-01,31
17,2020-09-01,39
17,2020-10-01,16
17,2020-11-01,52
17,2020-12-01,52
17,2021-01-01,60
17,2021-02-01,17
17,2021-03-01,81
17,2021-04-01,49
17,2021-05-01,33
17,2021-06-01,100
17,2021-07-01,17
17,2021-08-01,39
17,2021-09-01,39
17,2021-10-01,86
17,2021-11-01,50
17,2021-12-01,67
17,2022-01-01,78
17,2022-02-01,81
17,2022-03-01,84
17,2022-04-01,11
17,2022-05-01,35
17,2022-06-01,21
17,2022-07-01,42
17,2022-08-01,20
17,2022-09-01,23
17,2022-10-01,53
17,2022-11-01,51
17,2022-12-01,98
18,2020-01-01,73
18,2020-02-01,61
18,2020-03-01,59
18,2020-04-01,99
18,2020-05-01,70
18,2020-06-01,42
18,2020-07-01,81
18,2020-08-01,98
18,2020-09-01,85
18,2020-10-01,55
18,2020-11-01,16
18,2020-12-01,78
18,2021-01-01,18
18,2021-02-01,49
18,2021-03-01,51
18,2021-04-01,99
18,2021-05-01,40
18,2021-06-01,63
18,2021-07-01,91
18,2021-08-01,40
18,2021-09-01,90
18,2021-10-01,15
18,2021-11-01,76
18,2021-12-01,20
18,2022-01-01,37
18,2022-02-01,53
18,2022-03-01,57
18,2022-04-01,72
18,2022-05-01,41
18,2022-06-01,47
18,2022-07-01,29
18,2022-08-01,32
18,2022-09-01,27
18,2022-10-01,75
18,2022-11-01,93
18,2022-12-01,60
19,2020-01-01,92
19,2020-02-01,63
19,2020-03-01,85
19,2020-04-01,32
19,2020-05-01,28
19,2020-06-01,72
19,2020-07-01,67
19,2020-08-01,96
19,2020-09-01,85
19,2020-10-01,47
19,2020-11-01,33
19,2020-12-01,15
19,2021-01-01,94
19,2021-02-01,30
19,2021-03-01,82
19,2021-04-01,12
19,2021-05-01,18
19,2021-06-01,38
19,2021-07-01,60
19,2021-08-01,33
19,2021-09-01,49
19,2021-10-01,89
19,2021-11-01,73
19,2021-12-01,24
19,2022-01-01,54
19,2022-02-01,24
19,2022-03-01,90
19,2022-04-01,80
19,2022-05-01,32
19,2022-06-01,32
19,2022-07-01,91
19,2022-08-01,42
19,2022-09-01,35
19,2022-10-01,41
19,2022-11-01,27
19,2022-12-01,20
20,2020-01-01,33
20,2020-02-01,23
20,2020-03-01,45
20,2020-04-01,27
20,2020-05-01,96
20,2020-06-01,41
20,2020-07-01,29
20,2020-08-01,54
20,2020-09-01,87
20,2020-10-01,12
20,2020-11-01,93
20,2020-12-01,80
20,2021-01-01,72
20,2021-02-01,19
20,2021-03-01,74
20,2021-04-01,46
20,2021-05-01,91
20,2021-06-01,68
20,2021-07-01,17
20,2021-08-01,90
20,2021-09-01,68
20,2021-10-01,72
20,2021-11-01,41
20,2021-12-01,100
20,2022-01-01,43
20,2022-02-01,14
20,2022-03-01,32
20,2022-04-01,50
20,2022-05-01,34
20,2022-06-01,18
20,2022-07-01,19
20,2022-08-01,100
20,2022-09-01,88
20,2022-10-01,25
20,2022-11-01,36
20,2022-12-01,37
21,2020-01-01,81
21,2020-02-01,78
21,2020-03-01,63
21,2020-04-01,84
21,2020-05-01,78
21,2020-06-01,44
21,2020-07-01,92
21,2020-08-01,91
21,2020-09-01,29
21,2020-10-01,52
21,2020-11-01,71
21,2020-12-01,65
21,2021-01-01,47
21,2021-02-01,74
21,2021-03-01,26
21,2021-04-01,22
21,2021-05-01,11
21,2021-06-01,65
21,2021-07-01,49
21,2021-08-01,73
21,2021-09-01,100
21,2021-10-01,99
21,2021-11-01,21
21,2021-12-01,75
21,2022-01-01,50
21,2022-02-01,98
21,2022-03-01,81
21,2022-04-01,59
21,2022-05-01,56
21,2022-06-01,53
21,2022-07-01,29
21,2022-08-01,41
21,2022-09-01,20
21,2022-10-01,67
21,2022-11-01,80
21,2022-12-01,73
22,2020-01-01,40
22,2020-02-01,93
22,2020-03-01,17
22,2020-04-01,65
22,2020-05-01,36
22,2020-06-01,92
22,2020-07-01,65
22,2020-08-01,16
22,2020-09-01,89
22,2020-10-01,15
22,2020-11-01,35
22,2020-12-01,58
22,2021-01-01,93
22,2021-02-01,86
22,2021-03-01,51
22,2021-04-01,43
22,2021-05-01,91
22,2021-06-01,33
22,2021-07-01,92
22,2021-08-01,88
22,2021-09-01,14
22,2021-10-01,57
22,2021-11-01,38
22,2021-12-01,38
22,2022-01-01,24
22,2022-02-01,83
22,2022-03-01,72
22,2022-04-01,66
22,2022-05-01,34
22,2022-06-01,37
22,2022-07-01,61
22,2022-08-01,67
22,2022-09-01,91
22,2022-10-01,89
22,2022-11-01,51
22,2022-12-01,38
23,2020-01-01,65
23,2020-02-01,71
23,2020-03-01,36
23,2020-04-01,89
23,2020-05-01,16
23,2020-06-01,87
23,2020-07-01,53
23,2020-08-01,83
23,2020-09-01,63
23,2020-10-01,87
23,2020-11-01,87
23,2020-12-01,63
23,2021-01-01,26
23,2021-02-01,99
23,2021-03-01,53
23,2021-04-01,19
23,2021-05-01,95
23,2021-06-01,98
23,2021-07-01,43
23,2021-08-01,50
23,2021-09-01,10
23,2021-10-01,12
23,2021-11-01,13
23,2021-12-01,100
23,2022-01-01,10
23,2022-02-01,44
23,2022-03-01,36
23,2022-04-01,47
23,2022-05-01,78
23,2022-06-01,78
23,2022-07-01,57
23,2022-08-01,47
23,2022-09-01,13
23,2022-10-01,80
23,2022-11-01,56
23,2022-12-01,68
24,2020-01-01,92
24,2020-02-01,78
24,2020-03-01,50
24,2020-04-01,94
24,2020-05-01,43
24,2020-06-01,92
24,2020-07-01,58
24,2020-08-01,58
24,2020-09-01,45
24,2020-10-01,10
24,2020-11-01,76
24,2020-12-01,71
24,2021-01-01,32
24,2021-02-01,81
24,2021-03-01,99
24,2021-04-01,51
24,2021-05-01,57
24,2021-06-01,100
24,2021-07-01,83
24,2021-08-01,91
24,2021-09-01,44
24,2021-10-01,13
24,2021-11-01,93
24,2021-12-01,73
24,2022-01-01,39
24,2022-02-01,15
24,2022-03-01,24
24,2022-04-01,33
24,2022-05-01,86
24,2022-06-01,44
24,2022-07-01,71
24,2022-08-01,99
24,2022-09-01,31
24,2022-10-01,74
24,2022-11-01,40
24,2022-12-01,64
25,2020-01-01,13
25,2020-02-01,13
25,2020-03-01,75
25,2020-04-01,90
25,2020-05-01,32
25,2020-06-01,96
25,2020-07-01,48
25,2020-08-01,29
25,2020-09-01,35
25,2020-10-01,18
25,2020-11-01,22
25,2020-12-01,51
25,2021-01-01,44
25,2021-02-01,85
25,2021-03-01,100
25,2021-04-01,37
25,2021-05-01,29
25,2021-06-01,23
25,2021-07-01,42
25,2021-08-01,95
25,2021-09-01,65
25,2021-10-01,66
25,2021-11-01,81
25,2021-12-01,70
25,2022-01-01,30
25,2022-02-01,53
25,2022-03-01,10
25,2022-04-01,13
25,2022-05-01,48
25,2022-06-01,61
25,2022-07-01,27
25,2022-08-01,39
25,2022-09-01,62
25,2022-10-01,32
25,2022-11-01,49
25,2022-12-01,15
26,2020-01-01,80
26,2020-02-01,33
26,2020-03-01,90
26,2020-04-01,64
26,2020-05-01,63
26,2020-06-01,73
26,2020-07-01,21
26,2020-08-01,40
26,2020-09-01,87
26,2020-10-01,68
26,2020-11-01,66
26,2020-12-01,37
26,2021-01-01,16
26,2021-02-01,38
26,2021-03-01,50
26,2021-04-01,35
26,2021-05-01,93
26,2021-06-01,16
26,2021-07-01,100
26,2021-08-01,62
26,2021-09-01,63
26,2021-10-01,53
26,2021-11-01,96
26,2021-12-01,72
26,2022-01-01,65
26,2022-02-01,89
26,2022-03-01,56
26,2022-04-01,38
26,2022-05-01,48
26,2022-06-01,72
26,2022-07-01,32
26,2022-08-01,61
26,2022-09-01,70
26,2022-10-01,56
26,2022-11-01,70
26,2022-12-01,46
27,2020-01-01,40
27,2020-02-01,63
27,2020-03-01,15
27,2020-04-01,32
27,2020-05-01,33
27,2020-06-01,74
27,2020-07-01,23
27,2020-08-01,65
27,2020-09-01,10
27,2020-10-01,60
27,2020-11-01,43
27,2020-12-01,22
27,2021-01-01,48
27,2021-02-01,29
27,2021-03-01,60
27,2021-04-01,93
27,2021-05-01,64
27,2021-06-01,92
27,2021-07-01,85
27,2021-08-01,25
27,2021-09-01,60
27,2021-10-01,35
27,2021-11-01,25
27,2021-12-01,70
27,2022-01-01,51
27,2022-02-01,23
27,2022-03-01,15
27,2022-04-01,49
27,2022-05-01,33
27,2022-06-01,53
27,2022-07-01,74
27,2022-08-01,52
27,2022-09-01,51
27,2022-10-01,50
27,2022-11-01,61
27,2022-12-01,39
28,2020-01-01,62
28,2020-02-01,38
28,2020-03-01,64
28,2020-04-01,43
28,2020-05-01,77
28,2020-06-01,56
28,2020-07-01,99
28,2020-08-01,93
28,2020-09-01,18
28,2020-10-01,18
28,2020-11-01,31
28,2020-12-01,36
28,2021-01-01,19
28,2021-02-01,20
28,2021-03-01,56
28,2021-04-01,91
28,2021-05-01,45
28,2021-06-01,13
28,2021-07-01,13
28,2021-08-01,49
28,2021-09-01,16
28,2021-10-01,89
28,2021-11-01,24
28,2021-12-01,67
28,2022-01-01,12
28,2022-02-01,48
28,2022-03-01,55
28,2022-04-01,40
28,2022-05-01,23
28,2022-06-01,88
28,2022-07-01,12
28,2022-08-01,44
28,2022-09-01,27
28,2022-10-01,48
28,2022-11-01,50
28,2022-12-01,48
29,2020-01-01,63
29,2020-02-01,52
29,2020-03-01,23
29,2020-04-01,85
29,2020-05-01,83
29,2020-06-01,78
29,2020-07-01,87
29,2020-08-01,82
29,2020-09-01,10
29,2020-10-01,92
29,2020-11-01,41
29,2020-12-01,89
29,2021-01-01,23
29,2021-02-01,77
29,2021-03-01,85
29,2021-04-01,90
29,2021-05-01,81
29,2021-06-01,25
29,2021-07-01,51
29,2021-08-01,91
29,2021-09-01,31
29,2021-10-01,32
29,2021-11-01,48
29,2021-12-01,60
29,2022-01-01,71
29,2022-02-01,27
29,2022-03-01,61
29,2022-04-01,60
29,2022-05-01,77
29,2022-06-01,78
29,2022-07-01,48
29,2022-08-01,84
29,2022-09-01,90
29,2022-10-01,46
29,2022-11-01,10
29,2022-12-01,71
30,2020-01-01,64
30,2020-02-01,91
30,2020-03-01,58
30,2020-04-01,36
30,2020-05-01,93
30,2020-06-01,94
30,2020-07-01,54
30,2020-08-01,11
30,2020-09-01,100
30,2020-10-01,18
30,2020-11-01,48
30,2020-12-01,66
30,2021-01-01,99
30,2021-02-01,31
30,2021-03-01,17
30,2021-04-01,76
30,2021-05-01,21
30,2021-06-01,54
30,2021-07-01,71
30,2021-08-01,38
30,2021-09-01,73
30,2021-10-01,32
30,2021-11-01,61
30,2021-12-01,43
30,2022-01-01,84
30,2022-02-01,46
30,2022-03-01,46
30,2022-04-01,56
30,2022-05-01,75
30,2022-06-01,29
30,2022-07-01,92
30,2022-08-01,34
30,2022-09-01,14
30,2022-10-01,39
30,2022-11-01,22
30,2022-12-01,39
31,2020-01-01,35
31,2020-02-01,44
31,2020-03-01,67
31,2020-04-01,79
31,2020-05-01,24
31,2020-06-01,87
31,2020-07-01,90
31,2020-08-01,65
31,2020-09-01,73
31,2020-10-01,49
31,2020-11-01,55
31,2020-12-01,77
31,2021-01-01,16
31,2021-02-01,100
31,2021-03-01,11
31,2021-04-01,92
31,2021-05-01,26
31,2021-06-01,74
31,2021-07-01,67
31,2021-08-01,83
31,2021-09-01,41
31,2021-10-01,93
31,2021-11-01,69
31,2021-12-01,75
31,2022-01-01,66
31,2022-02-01,79
31,2022-03-01,50
31,2022-04-01,100
31,2022-05-01,74
31,2022-06-01,98
31,2022-07-01,63
31,2022-08-01,96
31,2022-09-01,30
31,2022-10-01,27
31,2022-11-01,56
31,2022-12-01,95
32,2020-01-01,70
32,2020-02-01,22
32,2020-03-01,43
32,2020-04-01,47
32,2020-05-01,26
32,2020-06-01,57
32,2020-07-01,39
32,2020-08-01,60
32,2020-09-01,83
32,2020-10-01,45
32,2020-11-01,24
32,2020-12-01,83
32,2021-01-01,55
32,2021-02-01,32
32,2021-03-01,35
32,2021-04-01,58
32,2021-05-01,83
32,2021-06-01,96
32,2021-07-01,82
32,2021-08-01,92
32,2021-09-01,25
32,2021-10-01,82
32,2021-11-01,70
32,2021-12-01,88
32,2022-01-01,84
32,2022-02-01,63
32,2022-03-01,19
32,2022-04-01,73
32,2022-05-01,26
32,2022-06-01,85
32,2022-07-01,26
32,2022-08-01,96
32,2022-09-01,39
32,2022-10-01,95
32,2022-11-01,52
32,2022-12-01,91
33,2020-01-01,95
33,2020-02-01,21
33,2020-03-01,65
33,2020-04-01,79
33,2020-05-01,33
33,2020-06-01,82
33,2020-07-01,17
33,2020-08-01,48
33,2020-09-01,11
33,2020-10-01,43
33,2020-11-01,66
33,2020-12-01,34
33,2021-01-01,60
33,2021-02-01,74
33,2021-03-01,55
33,2021-04-01,27
33,2021-05-01,24
33,2021-06-01,87
33,2021-07-01,67
33,2021-08-01,73
33,2021-09-01,87
33,2021-10-01,48
33,2021-11-01,55
33,2021-12-01,92
33,2022-01-01,51
33,2022-02-01,33
33,2022-03-01,28
33,2022-04-01,79
33,2022-05-01,16
33,2022-06-01,39
33,2022-07-01,53
33,2022-08-01,26
33,2022-09-01,92
33,2022-10-01,13
33,2022-11-01,74
33,2022-12-01,88
34,2020-01-01,47
34,2020-02-01,85
34,2020-03-01,25
34,2020-04-01,52
34,2020-05-01,42
34,2020-06-01,40
34,2020-07-01,48
34,2020-08-01,83
34,2020-09-01,37
34,2020-10-01,97
34,2020-11-01,24
34,2020-12-01,35
34,2021-01-01,13
34,2021-02-01,44
34,2021-03-01,35
34,2021-04-01,83
34,2021-05-01,15
34,2021-06-01,49
34,2021-07-01,64
34,2021-08-01,65
34,2021-09-01,43
34,2021-10-01,24
34,2021-11-01,17
34,2021-12-01,92
34,2022-01-01,25
34,2022-02-01,38
34,2022-03-01,27
34,2022-04-01,59
34,2022-05-01,15
34,2022-06-01,59
34,2022-07-01,26
34,2022-08-01,36
34,2022-09-01,100
34,2022-10-01,23
34,2022-11-01,72
34,2022-12-01,64
35,2020-01-01,29
35,2020-02-01,17
35,2020-03-01,57
35,2020-04-01,44
35,2020-05-01,80
35,2020-06-01,14
35,2020-07-01,35
35,2020-08-01,61
35,2020-09-01,75
35,2020-10-01,97
